scale,anchor_p,seed_s0,terminal_q,terminal_index,chain_index,node_n,least_factor_for_audit_only,least_factor_over_sqrt_node,least_factor_over_visible_bound,node_offset_from_anchor,node_offset_from_seed,delta_prev,delta_next,prefix_delta_vector,chain_delta_vector,node_mod_30,offset_mod_30,visible_closed_count_before_node,visible_open_count_before_node,closure_reason_vector_before_node,candidate_bound,visible_divisor_bound,required_horizon,zero_horizon,required_horizon_over_sqrt_terminal
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,8,5,999999999999998497,105251,0.000105251000105251,10.5251,54,50,26,24,"[2,4,8,10,26]","[2,4,8,10,26,24,16,2]",7,24,8,4,"[""6:open"",""10:open"",""16:divisor_witness:7"",""18:open"",""24:divisor_witness:41"",""28:open"",""30:divisor_witness:7"",""34:divisor_witness:83"",""36:divisor_witness:19"",""40:divisor_witness:1877"",""46:divisor_witness:17"",""48:divisor_witness:13""]",128,10000,504821,False,0.000504821000504821
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,8,6,999999999999998521,28123,2.8123000028123e-05,2.8123,78,74,24,16,"[2,4,8,10,26,24]","[2,4,8,10,26,24,16,2]",1,18,14,5,"[""6:open"",""10:open"",""16:divisor_witness:7"",""18:open"",""24:divisor_witness:41"",""28:open"",""30:divisor_witness:7"",""34:divisor_witness:83"",""36:divisor_witness:19"",""40:divisor_witness:1877"",""46:divisor_witness:17"",""48:divisor_witness:13"",""54:open"",""58:divisor_witness:7"",""60:divisor_witness:11"",""64:divisor_witness:733"",""66:divisor_witness:401"",""70:divisor_witness:73"",""76:divisor_witness:23""]",128,10000,504821,False,0.000504821000504821
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,8,7,999999999999998537,13381,1.3381000013381e-05,1.3381,94,90,16,2,"[2,4,8,10,26,24,16]","[2,4,8,10,26,24,16,2]",17,4,17,6,"[""6:open"",""10:open"",""16:divisor_witness:7"",""18:open"",""24:divisor_witness:41"",""28:open"",""30:divisor_witness:7"",""34:divisor_witness:83"",""36:divisor_witness:19"",""40:divisor_witness:1877"",""46:divisor_witness:17"",""48:divisor_witness:13"",""54:open"",""58:divisor_witness:7"",""60:divisor_witness:11"",""64:divisor_witness:733"",""66:divisor_witness:401"",""70:divisor_witness:73"",""76:divisor_witness:23"",""78:open"",""84:divisor_witness:53"",""88:divisor_witness:151"",""90:divisor_witness:463""]",128,10000,504821,False,0.000504821000504821
1000000000000000000,999999999999998321,999999999999998351,999999999999998443,5,1,999999999999998369,732715813,0.7327158137327158,73271.5813,48,18,18,8,[18],"[18,8,42,4,20,4,2]",29,18,4,0,"[""32:divisor_witness:17"",""36:divisor_witness:367"",""38:divisor_witness:97"",""42:divisor_witness:337""]",128,10000,732715813,False,0.7327158137327158
1000000000000000000,999999999999998321,999999999999998351,999999999999998443,5,2,999999999999998377,143648119,0.1436481191436481,14364.8119,56,26,8,42,"[18,8]","[18,8,42,4,20,4,2]",7,26,5,1,"[""32:divisor_witness:17"",""36:divisor_witness:367"",""38:divisor_witness:97"",""42:divisor_witness:337"",""48:open"",""50:divisor_witness:11""]",128,10000,732715813,False,0.7327158137327158
1000000000000000000,999999999999998321,999999999999998351,999999999999998443,5,3,999999999999998419,112242217,0.11224221711224222,11224.2217,98,68,42,4,"[18,8,42]","[18,8,42,4,20,4,2]",19,8,16,2,"[""32:divisor_witness:17"",""36:divisor_witness:367"",""38:divisor_witness:97"",""42:divisor_witness:337"",""48:open"",""50:divisor_witness:11"",""56:open"",""60:divisor_witness:23"",""62:divisor_witness:821"",""66:divisor_witness:13"",""68:divisor_witness:7"",""72:divisor_witness:11"",""78:divisor_witness:47"",""80:divisor_witness:433"",""86:divisor_witness:1231"",""90:divisor_witness:31"",""92:divisor_witness:13"",""96:divisor_witness:7""]",128,10000,732715813,False,0.7327158137327158
1000000000000000000,999999999999998321,999999999999998351,999999999999998443,5,4,999999999999998423,106862377,0.10686237710686237,10686.2377,102,72,4,20,"[18,8,42,4]","[18,8,42,4,20,4,2]",23,12,16,3,"[""32:divisor_witness:17"",""36:divisor_witness:367"",""38:divisor_witness:97"",""42:divisor_witness:337"",""48:open"",""50:divisor_witness:11"",""56:open"",""60:divisor_witness:23"",""62:divisor_witness:821"",""66:divisor_witness:13"",""68:divisor_witness:7"",""72:divisor_witness:11"",""78:divisor_witness:47"",""80:divisor_witness:433"",""86:divisor_witness:1231"",""90:divisor_witness:31"",""92:divisor_witness:13"",""96:divisor_witness:7"",""98:open""]",128,10000,732715813,False,0.7327158137327158
1000000000000000000,999999999999998171,999999999999998189,999999999999998227,2,1,999999999999998219,2555809,0.002555809002555809,255.5809,48,30,30,8,[30],"[30,8,10,30,2,4,6]",29,18,7,0,"[""20:divisor_witness:347"",""26:divisor_witness:23"",""30:divisor_witness:331"",""32:divisor_witness:1801"",""36:divisor_witness:7"",""38:divisor_witness:53"",""42:divisor_witness:19""]",128,10000,2555809,False,0.002555809002555809
1000000000000000000,999999999999998143,999999999999998159,999999999999998167,2,1,999999999999998161,115180249,0.11518024911518025,11518.0249,18,2,2,6,[2],"[2,6,4,18,30,8,10,30]",1,18,0,0,[],128,10000,115180249,False,0.11518024911518025
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,7,1,999999999999998033,22549,2.2549000022549e-05,2.2549,6,4,4,18,[4],"[4,18,26,12,4,38,12]",23,6,0,0,[],128,10000,35959711,False,0.03595971103595971
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,7,2,999999999999998051,137339,0.000137339000137339,13.7339,24,22,18,26,"[4,18]","[4,18,26,12,4,38,12]",11,24,3,1,"[""6:open"",""12:divisor_witness:7"",""14:divisor_witness:11"",""20:divisor_witness:17""]",128,10000,35959711,False,0.03595971103595971
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,7,3,999999999999998077,48821,4.8821000048821e-05,4.8821,50,48,26,12,"[4,18,26]","[4,18,26,12,4,38,12]",7,20,9,2,"[""6:open"",""12:divisor_witness:7"",""14:divisor_witness:11"",""20:divisor_witness:17"",""24:open"",""26:divisor_witness:7"",""30:divisor_witness:41"",""32:divisor_witness:23"",""36:divisor_witness:11"",""42:divisor_witness:3881"",""44:divisor_witness:1451""]",128,10000,35959711,False,0.03595971103595971
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,7,4,999999999999998089,35959711,0.03595971103595971,3595.9711,62,60,12,4,"[4,18,26,12]","[4,18,26,12,4,38,12]",19,2,12,3,"[""6:open"",""12:divisor_witness:7"",""14:divisor_witness:11"",""20:divisor_witness:17"",""24:open"",""26:divisor_witness:7"",""30:divisor_witness:41"",""32:divisor_witness:23"",""36:divisor_witness:11"",""42:divisor_witness:3881"",""44:divisor_witness:1451"",""50:open"",""54:divisor_witness:7"",""56:divisor_witness:109"",""60:divisor_witness:127""]",128,10000,35959711,False,0.03595971103595971
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,7,5,999999999999998093,533077,0.000533077000533077,53.3077,66,64,4,38,"[4,18,26,12,4]","[4,18,26,12,4,38,12]",23,6,12,4,"[""6:open"",""12:divisor_witness:7"",""14:divisor_witness:11"",""20:divisor_witness:17"",""24:open"",""26:divisor_witness:7"",""30:divisor_witness:41"",""32:divisor_witness:23"",""36:divisor_witness:11"",""42:divisor_witness:3881"",""44:divisor_witness:1451"",""50:open"",""54:divisor_witness:7"",""56:divisor_witness:109"",""60:divisor_witness:127"",""62:open""]",128,10000,35959711,False,0.03595971103595971
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,7,6,999999999999998131,235489,0.000235489000235489,23.5489,104,102,38,12,"[4,18,26,12,4,38]","[4,18,26,12,4,38,12]",1,14,21,5,"[""6:open"",""12:divisor_witness:7"",""14:divisor_witness:11"",""20:divisor_witness:17"",""24:open"",""26:divisor_witness:7"",""30:divisor_witness:41"",""32:divisor_witness:23"",""36:divisor_witness:11"",""42:divisor_witness:3881"",""44:divisor_witness:1451"",""50:open"",""54:divisor_witness:7"",""56:divisor_witness:109"",""60:divisor_witness:127"",""62:open"",""66:open"",""72:divisor_witness:19"",""74:divisor_witness:13"",""80:divisor_witness:11"",""84:divisor_witness:503"",""86:divisor_witness:683"",""90:divisor_witness:47"",""92:divisor_witness:137"",""96:divisor_witness:7"",""102:divisor_witness:11""]",128,10000,35959711,False,0.03595971103595971
1000000000000000000,999999999999997817,999999999999997819,999999999999997831,2,1,999999999999997823,1091063,0.001091063001091063,109.1063,6,4,4,8,[4],"[4,8,6,46,14,4,38,4]",23,6,0,0,[],128,10000,1091063,False,0.001091063001091063
1000000000000000000,999999999999997651,999999999999997663,999999999999997751,6,1,999999999999997697,26321,2.6321000026321e-05,2.6321,46,34,34,12,[34],"[34,12,18,12,8,4]",17,16,8,0,"[""16:divisor_witness:11"",""18:divisor_witness:5039"",""22:divisor_witness:17"",""28:divisor_witness:53"",""30:divisor_witness:19"",""36:divisor_witness:839"",""40:divisor_witness:23"",""42:divisor_witness:1087""]",128,10000,1194241,False,0.001194241001194241
1000000000000000000,999999999999997651,999999999999997663,999999999999997751,6,2,999999999999997709,146743,0.000146743000146743,14.6743,58,46,12,18,"[34,12]","[34,12,18,12,8,4]",29,28,10,1,"[""16:divisor_witness:11"",""18:divisor_witness:5039"",""22:divisor_witness:17"",""28:divisor_witness:53"",""30:divisor_witness:19"",""36:divisor_witness:839"",""40:divisor_witness:23"",""42:divisor_witness:1087"",""46:open"",""48:divisor_witness:887"",""52:divisor_witness:7""]",128,10000,1194241,False,0.001194241001194241
1000000000000000000,999999999999997651,999999999999997663,999999999999997751,6,3,999999999999997727,85607,8.5607000085607e-05,8.5607,76,64,18,12,"[34,12,18]","[34,12,18,12,8,4]",17,16,14,2,"[""16:divisor_witness:11"",""18:divisor_witness:5039"",""22:divisor_witness:17"",""28:divisor_witness:53"",""30:divisor_witness:19"",""36:divisor_witness:839"",""40:divisor_witness:23"",""42:divisor_witness:1087"",""46:open"",""48:divisor_witness:887"",""52:divisor_witness:7"",""58:open"",""60:divisor_witness:11"",""66:divisor_witness:7"",""70:divisor_witness:373"",""72:divisor_witness:79""]",128,10000,1194241,False,0.001194241001194241
1000000000000000000,999999999999997651,999999999999997663,999999999999997751,6,4,999999999999997739,1194241,0.001194241001194241,119.4241,88,76,12,8,"[34,12,18,12]","[34,12,18,12,8,4]",29,28,16,3,"[""16:divisor_witness:11"",""18:divisor_witness:5039"",""22:divisor_witness:17"",""28:divisor_witness:53"",""30:divisor_witness:19"",""36:divisor_witness:839"",""40:divisor_witness:23"",""42:divisor_witness:1087"",""46:open"",""48:divisor_witness:887"",""52:divisor_witness:7"",""58:open"",""60:divisor_witness:11"",""66:divisor_witness:7"",""70:divisor_witness:373"",""72:divisor_witness:79"",""76:open"",""78:divisor_witness:31"",""82:divisor_witness:11""]",128,10000,1194241,False,0.001194241001194241
1000000000000000000,999999999999997651,999999999999997663,999999999999997751,6,5,999999999999997747,12101,1.2101000012101e-05,1.2101,96,84,8,4,"[34,12,18,12,8]","[34,12,18,12,8,4]",7,6,17,4,"[""16:divisor_witness:11"",""18:divisor_witness:5039"",""22:divisor_witness:17"",""28:divisor_witness:53"",""30:divisor_witness:19"",""36:divisor_witness:839"",""40:divisor_witness:23"",""42:divisor_witness:1087"",""46:open"",""48:divisor_witness:887"",""52:divisor_witness:7"",""58:open"",""60:divisor_witness:11"",""66:divisor_witness:7"",""70:divisor_witness:373"",""72:divisor_witness:79"",""76:open"",""78:divisor_witness:31"",""82:divisor_witness:11"",""88:open"",""90:divisor_witness:17""]",128,10000,1194241,False,0.001194241001194241
1000000000000000000,999999999999997499,999999999999997523,999999999999997589,3,1,999999999999997547,353611,0.000353611000353611,35.3611,48,24,24,14,[24],"[24,14,28,14]",17,18,5,0,"[""30:divisor_witness:13"",""32:divisor_witness:139"",""38:divisor_witness:17"",""42:divisor_witness:1109"",""44:divisor_witness:31""]",128,10000,66546187,False,0.06654618706654619
1000000000000000000,999999999999997499,999999999999997523,999999999999997589,3,2,999999999999997561,66546187,0.06654618706654619,6654.6187,62,38,14,28,"[24,14]","[24,14,28,14]",1,2,8,1,"[""30:divisor_witness:13"",""32:divisor_witness:139"",""38:divisor_witness:17"",""42:divisor_witness:1109"",""44:divisor_witness:31"",""48:open"",""50:divisor_witness:7"",""54:divisor_witness:23"",""60:divisor_witness:29""]",128,10000,66546187,False,0.06654618706654619
1000000000000000000,999999999999997313,999999999999997343,999999999999997427,5,1,999999999999997351,246571921,0.24657192124657193,24657.1921,38,8,8,12,[8],"[8,12,16,12,36,6]",1,8,1,0,"[""36:divisor_witness:1117""]",128,10000,246571921,False,0.24657192124657193
1000000000000000000,999999999999997313,999999999999997343,999999999999997427,5,2,999999999999997363,16157299,0.016157299016157298,1615.7299,50,20,12,16,"[8,12]","[8,12,16,12,36,6]",13,20,3,1,"[""36:divisor_witness:1117"",""38:open"",""44:divisor_witness:31"",""48:divisor_witness:53""]",128,10000,246571921,False,0.24657192124657193
1000000000000000000,999999999999997313,999999999999997343,999999999999997427,5,3,999999999999997379,75479251,0.07547925107547925,7547.9251,66,36,16,12,"[8,12,16]","[8,12,16,12,36,6]",29,6,6,2,"[""36:divisor_witness:1117"",""38:open"",""44:divisor_witness:31"",""48:divisor_witness:53"",""50:open"",""54:divisor_witness:7"",""56:divisor_witness:23"",""60:divisor_witness:13""]",128,10000,246571921,False,0.24657192124657193
1000000000000000000,999999999999997313,999999999999997343,999999999999997427,5,4,999999999999997391,97001,9.7001000097001e-05,9.7001,78,48,12,36,"[8,12,16,12]","[8,12,16,12,36,6]",11,18,8,3,"[""36:divisor_witness:1117"",""38:open"",""44:divisor_witness:31"",""48:divisor_witness:53"",""50:open"",""54:divisor_witness:7"",""56:divisor_witness:23"",""60:divisor_witness:13"",""66:open"",""68:divisor_witness:7"",""74:divisor_witness:751""]",128,10000,246571921,False,0.24657192124657193
1000000000000000000,999999999999997207,999999999999997219,999999999999997313,3,1,999999999999997259,4683073,0.004683073004683073,468.3073,52,40,40,44,[40],"[40,44,10]",29,22,9,0,"[""16:divisor_witness:157"",""22:divisor_witness:103"",""24:divisor_witness:17"",""30:divisor_witness:41"",""34:divisor_witness:7"",""36:divisor_witness:13"",""40:divisor_witness:8123"",""42:divisor_witness:11"",""46:divisor_witness:139""]",128,10000,4683073,False,0.004683073004683073
1000000000000000000,999999999999997207,999999999999997219,999999999999997313,3,2,999999999999997303,67829,6.7829000067829e-05,6.7829,96,84,44,10,"[40,44]","[40,44,10]",13,6,20,1,"[""16:divisor_witness:157"",""22:divisor_witness:103"",""24:divisor_witness:17"",""30:divisor_witness:41"",""34:divisor_witness:7"",""36:divisor_witness:13"",""40:divisor_witness:8123"",""42:divisor_witness:11"",""46:divisor_witness:139"",""52:open"",""54:divisor_witness:37"",""60:divisor_witness:1931"",""64:divisor_witness:11"",""66:divisor_witness:107"",""70:divisor_witness:23"",""72:divisor_witness:1423"",""76:divisor_witness:7"",""82:divisor_witness:257"",""84:divisor_witness:6949"",""90:divisor_witness:7"",""94:divisor_witness:19""]",128,10000,4683073,False,0.004683073004683073
1000000000000000000,999999999999997133,999999999999997169,999999999999997189,2,1,999999999999997181,94085881,0.09408588109408587,9408.5881,48,12,12,8,[12],"[12,8,18,12,40]",11,18,2,0,"[""38:divisor_witness:7"",""44:divisor_witness:47""]",128,10000,94085881,False,0.09408588109408587
1000000000000000000,999999999999996967,999999999999996973,999999999999997013,2,1,999999999999996977,34367,3.4367000034367e-05,3.4367,10,4,4,36,[4],"[4,36,6,14,16,8,12,10]",17,10,0,0,[],128,10000,34367,False,3.4367000034367e-05
1000000000000000000,999999999999996881,999999999999996887,999999999999996917,3,1,999999999999996901,23629,2.3629000023629e-05,2.3629,20,14,14,12,[14],"[14,12,4,12,38,6,4]",1,20,3,0,"[""8:divisor_witness:367"",""12:divisor_witness:1657"",""18:divisor_witness:389""]",128,10000,1428811,False,0.001428811001428811
1000000000000000000,999999999999996881,999999999999996887,999999999999996917,3,2,999999999999996913,1428811,0.001428811001428811,142.8811,32,26,12,4,"[14,12]","[14,12,4,12,38,6,4]",13,2,5,1,"[""8:divisor_witness:367"",""12:divisor_witness:1657"",""18:divisor_witness:389"",""20:open"",""26:divisor_witness:73"",""30:divisor_witness:59""]",128,10000,1428811,False,0.001428811001428811
1000000000000000000,999999999999996553,999999999999996559,999999999999996647,3,1,999999999999996623,6630367,0.006630367006630367,663.0367,70,64,64,18,[64],"[64,18,6,12,2,12]",23,10,16,0,"[""10:divisor_witness:127"",""16:divisor_witness:7"",""18:divisor_witness:577"",""24:divisor_witness:349"",""28:divisor_witness:41"",""30:divisor_witness:7"",""34:divisor_witness:23"",""36:divisor_witness:11"",""40:divisor_witness:13"",""46:divisor_witness:43"",""48:divisor_witness:3919"",""54:divisor_witness:7541"",""58:divisor_witness:7"",""60:divisor_witness:31"",""64:divisor_witness:19"",""66:divisor_witness:13""]",128,10000,6630367,False,0.006630367006630367
1000000000000000000,999999999999996553,999999999999996559,999999999999996647,3,2,999999999999996641,112361,0.000112361000112361,11.2361,88,82,18,6,"[64,18]","[64,18,6,12,2,12]",11,28,19,1,"[""10:divisor_witness:127"",""16:divisor_witness:7"",""18:divisor_witness:577"",""24:divisor_witness:349"",""28:divisor_witness:41"",""30:divisor_witness:7"",""34:divisor_witness:23"",""36:divisor_witness:11"",""40:divisor_witness:13"",""46:divisor_witness:43"",""48:divisor_witness:3919"",""54:divisor_witness:7541"",""58:divisor_witness:7"",""60:divisor_witness:31"",""64:divisor_witness:19"",""66:divisor_witness:13"",""70:open"",""76:divisor_witness:4673"",""78:divisor_witness:29"",""84:divisor_witness:2267""]",128,10000,6630367,False,0.006630367006630367
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,8,1,999999999999996481,18433,1.8433000018433e-05,1.8433,14,8,8,6,[8],"[8,6,4,2,16,24,14,6]",1,14,1,0,"[""12:divisor_witness:11""]",128,10000,294208913,False,0.2942089132942089
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,8,2,999999999999996487,6239617,0.006239617006239617,623.9617,20,14,6,4,"[8,6]","[8,6,4,2,16,24,14,6]",7,20,1,1,"[""12:divisor_witness:11"",""14:open""]",128,10000,294208913,False,0.2942089132942089
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,8,3,999999999999996491,20879,2.0879000020879e-05,2.0879,24,18,4,2,"[8,6,4]","[8,6,4,2,16,24,14,6]",11,24,1,2,"[""12:divisor_witness:11"",""14:open"",""20:open""]",128,10000,294208913,False,0.2942089132942089
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,8,4,999999999999996493,86137,8.6137000086137e-05,8.6137,26,20,2,16,"[8,6,4,2]","[8,6,4,2,16,24,14,6]",13,26,1,3,"[""12:divisor_witness:11"",""14:open"",""20:open"",""24:open""]",128,10000,294208913,False,0.2942089132942089
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,8,5,999999999999996509,294208913,0.2942089132942089,29420.8913,42,36,16,24,"[8,6,4,2,16]","[8,6,4,2,16,24,14,6]",29,12,4,4,"[""12:divisor_witness:11"",""14:open"",""20:open"",""24:open"",""26:open"",""30:divisor_witness:941"",""32:divisor_witness:7"",""36:divisor_witness:19""]",128,10000,294208913,False,0.2942089132942089
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,8,6,999999999999996533,28697,2.8697000028697e-05,2.8697,66,60,24,14,"[8,6,4,2,16,24]","[8,6,4,2,16,24,14,6]",23,6,10,5,"[""12:divisor_witness:11"",""14:open"",""20:open"",""24:open"",""26:open"",""30:divisor_witness:941"",""32:divisor_witness:7"",""36:divisor_witness:19"",""42:open"",""44:divisor_witness:5333"",""50:divisor_witness:17"",""54:divisor_witness:37"",""56:divisor_witness:11"",""60:divisor_witness:7"",""62:divisor_witness:9203""]",128,10000,294208913,False,0.2942089132942089
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,8,7,999999999999996547,10979567,0.010979567010979567,1097.9567,80,74,14,6,"[8,6,4,2,16,24,14]","[8,6,4,2,16,24,14,6]",7,20,12,6,"[""12:divisor_witness:11"",""14:open"",""20:open"",""24:open"",""26:open"",""30:divisor_witness:941"",""32:divisor_witness:7"",""36:divisor_witness:19"",""42:open"",""44:divisor_witness:5333"",""50:divisor_witness:17"",""54:divisor_witness:37"",""56:divisor_witness:11"",""60:divisor_witness:7"",""62:divisor_witness:9203"",""66:open"",""72:divisor_witness:163"",""74:divisor_witness:7""]",128,10000,294208913,False,0.2942089132942089
1000000000000000000,999999999999996409,999999999999996431,999999999999996461,3,1,999999999999996433,36640673,0.036640673036640675,3664.0673,24,2,2,18,[2],"[2,18,10,6,6,8,6,4]",13,24,0,0,[],128,10000,36640673,False,0.036640673036640675
1000000000000000000,999999999999996409,999999999999996431,999999999999996461,3,2,999999999999996451,129193,0.000129193000129193,12.9193,42,20,18,10,"[2,18]","[2,18,10,6,6,8,6,4]",1,12,4,1,"[""24:open"",""28:divisor_witness:13"",""30:divisor_witness:59"",""34:divisor_witness:7"",""40:divisor_witness:17""]",128,10000,36640673,False,0.036640673036640675
1000000000000000000,999999999999996263,999999999999996269,999999999999996329,2,1,999999999999996287,2952401,0.002952401002952401,295.2401,24,18,18,42,[18],"[18,42,8,12,4,8,10,12]",17,24,4,0,"[""8:divisor_witness:173"",""14:divisor_witness:2069"",""18:divisor_witness:11"",""20:divisor_witness:29""]",128,10000,2952401,False,0.002952401002952401
1000000000000000000,999999999999996209,999999999999996223,999999999999996251,3,1,999999999999996227,14771,1.4771000014771e-05,1.4771,18,4,4,12,[4],"[4,12,12,6,6,6,18,42]",17,18,0,0,[],128,10000,3436957,False,0.003436957003436957
1000000000000000000,999999999999996209,999999999999996223,999999999999996251,3,2,999999999999996239,3436957,0.003436957003436957,343.6957,30,16,12,12,"[4,12]","[4,12,12,6,6,6,18,42]",29,0,2,1,"[""18:open"",""20:divisor_witness:13"",""24:divisor_witness:7""]",128,10000,3436957,False,0.003436957003436957
1000000000000000000,999999999999996119,999999999999996133,999999999999996209,3,1,999999999999996139,73553,7.3553000073553e-05,7.3553,20,6,6,42,[6],"[6,42,28,14,4,12]",19,20,1,0,"[""18:divisor_witness:397""]",128,10000,7839089,False,0.00783908900783909
1000000000000000000,999999999999996119,999999999999996133,999999999999996209,3,2,999999999999996181,7839089,0.00783908900783909,783.9089,62,48,42,28,"[6,42]","[6,42,28,14,4,12]",1,2,11,1,"[""18:divisor_witness:397"",""20:open"",""24:divisor_witness:17"",""30:divisor_witness:7"",""32:divisor_witness:13"",""38:divisor_witness:71"",""42:divisor_witness:19"",""44:divisor_witness:7"",""48:divisor_witness:29"",""50:divisor_witness:43"",""54:divisor_witness:23"",""60:divisor_witness:31""]",128,10000,7839089,False,0.00783908900783909
1000000000000000000,999999999999995737,999999999999995749,999999999999995783,3,1,999999999999995773,101592313,0.10159231310159231,10159.2313,36,24,24,4,[24],"[24,4,6,6,2,18,22,2]",13,6,5,0,"[""16:divisor_witness:11"",""22:divisor_witness:23"",""24:divisor_witness:13"",""30:divisor_witness:47"",""34:divisor_witness:7""]",128,10000,101592313,False,0.10159231310159231
1000000000000000000,999999999999995737,999999999999995749,999999999999995783,3,2,999999999999995777,107053,0.000107053000107053,10.7053,40,28,4,6,"[24,4]","[24,4,6,6,2,18,22,2]",17,10,5,1,"[""16:divisor_witness:11"",""22:divisor_witness:23"",""24:divisor_witness:13"",""30:divisor_witness:47"",""34:divisor_witness:7"",""36:open""]",128,10000,101592313,False,0.10159231310159231
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,7,1,999999999999995611,20361641,0.020361641020361643,2036.1641,38,2,2,12,[2],"[2,12,16,8,4,12,8,6]",1,8,0,0,[],128,10000,266604031,False,0.26660403126660404
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,7,2,999999999999995623,92456141,0.09245614109245615,9245.6141,50,14,12,16,"[2,12]","[2,12,16,8,4,12,8,6]",13,20,2,1,"[""38:open"",""44:divisor_witness:7"",""48:divisor_witness:11""]",128,10000,266604031,False,0.26660403126660404
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,7,3,999999999999995639,25147,2.5147000025147e-05,2.5147,66,30,16,8,"[2,12,16]","[2,12,16,8,4,12,8,6]",29,6,5,2,"[""38:open"",""44:divisor_witness:7"",""48:divisor_witness:11"",""50:open"",""54:divisor_witness:8147"",""56:divisor_witness:19"",""60:divisor_witness:17""]",128,10000,266604031,False,0.26660403126660404
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,7,4,999999999999995647,974537,0.000974537000974537,97.4537,74,38,8,4,"[2,12,16,8]","[2,12,16,8,4,12,8,6]",7,14,6,3,"[""38:open"",""44:divisor_witness:7"",""48:divisor_witness:11"",""50:open"",""54:divisor_witness:8147"",""56:divisor_witness:19"",""60:divisor_witness:17"",""66:open"",""68:divisor_witness:2087""]",128,10000,266604031,False,0.26660403126660404
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,7,5,999999999999995651,266604031,0.26660403126660404,26660.4031,78,42,4,12,"[2,12,16,8,4]","[2,12,16,8,4,12,8,6]",11,18,6,4,"[""38:open"",""44:divisor_witness:7"",""48:divisor_witness:11"",""50:open"",""54:divisor_witness:8147"",""56:divisor_witness:19"",""60:divisor_witness:17"",""66:open"",""68:divisor_witness:2087"",""74:open""]",128,10000,266604031,False,0.26660403126660404
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,7,6,999999999999995663,517901,0.000517901000517901,51.7901,90,54,12,8,"[2,12,16,8,4,12]","[2,12,16,8,4,12,8,6]",23,0,9,5,"[""38:open"",""44:divisor_witness:7"",""48:divisor_witness:11"",""50:open"",""54:divisor_witness:8147"",""56:divisor_witness:19"",""60:divisor_witness:17"",""66:open"",""68:divisor_witness:2087"",""74:open"",""78:open"",""80:divisor_witness:43"",""84:divisor_witness:13"",""86:divisor_witness:7""]",128,10000,266604031,False,0.26660403126660404
1000000000000000000,999999999999995419,999999999999995461,999999999999995513,3,1,999999999999995503,20639,2.0639000020639e-05,2.0639,84,42,42,6,[42],"[42,6,4,8,18,4]",13,24,10,0,"[""48:divisor_witness:11"",""52:divisor_witness:29"",""54:divisor_witness:569"",""58:divisor_witness:7"",""60:divisor_witness:269"",""64:divisor_witness:23"",""70:divisor_witness:11"",""72:divisor_witness:7"",""78:divisor_witness:17"",""82:divisor_witness:13""]",128,10000,46619,False,4.6619000046619e-05
1000000000000000000,999999999999995419,999999999999995461,999999999999995513,3,2,999999999999995509,46619,4.6619000046619e-05,4.6619,90,48,6,4,"[42,6]","[42,6,4,8,18,4]",19,0,11,1,"[""48:divisor_witness:11"",""52:divisor_witness:29"",""54:divisor_witness:569"",""58:divisor_witness:7"",""60:divisor_witness:269"",""64:divisor_witness:23"",""70:divisor_witness:11"",""72:divisor_witness:7"",""78:divisor_witness:17"",""82:divisor_witness:13"",""84:open"",""88:divisor_witness:439""]",128,10000,46619,False,4.6619000046619e-05
1000000000000000000,999999999999995341,999999999999995387,999999999999995419,2,1,999999999999995399,10211,1.0211000010211e-05,1.0211,58,12,12,20,[12],"[12,20,42]",29,28,2,0,"[""48:divisor_witness:113"",""52:divisor_witness:7""]",128,10000,10211,False,1.0211000010211e-05
1000000000000000000,999999999999995261,999999999999995273,999999999999995333,2,1,999999999999995329,386459531,0.38645953138645955,38645.9531,68,56,56,4,[56],"[56,4,8,46]",19,8,14,0,"[""18:divisor_witness:1069"",""20:divisor_witness:7"",""26:divisor_witness:19"",""30:divisor_witness:11"",""32:divisor_witness:13"",""36:divisor_witness:29"",""38:divisor_witness:23"",""42:divisor_witness:211"",""48:divisor_witness:7"",""50:divisor_witness:31"",""56:divisor_witness:743"",""60:divisor_witness:547"",""62:divisor_witness:7"",""66:divisor_witness:17""]",128,10000,386459531,False,0.38645953138645955
