left_prime,right_prime,left_residue_mod30,right_residue_mod30,preceding_type_key,preceding_family,preceding_gap_width,following_type_key,following_family,following_gap_width,same_outer_family
330017,330019,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,18,o4_d4_a4_odd_semiprime,odd_semiprime,18,True
330131,330133,11,13,o4_d4_a4_odd_semiprime,odd_semiprime,28,o4_d4_a4_odd_semiprime,odd_semiprime,6,True
330227,330229,17,19,o4_d4_a4_odd_semiprime,odd_semiprime,10,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,False
330287,330289,17,19,o6_d4_a6_odd_semiprime,odd_semiprime,16,o4_d4_a4_odd_semiprime,odd_semiprime,22,True
330311,330313,11,13,o4_d4_a4_odd_semiprime,odd_semiprime,22,o4_d4_a4_odd_semiprime,odd_semiprime,16,True
330329,330331,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,16,o6_d4_a4_odd_semiprime,odd_semiprime,16,True
330431,330433,11,13,o4_d12_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a4_odd_semiprime,odd_semiprime,6,False
330641,330643,11,13,o6_d4_a3_even_semiprime,even_semiprime,18,o4_d4_a4_odd_semiprime,odd_semiprime,10,False
330719,330721,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,16,o6_d4_a6_odd_semiprime,odd_semiprime,10,True
330791,330793,11,13,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,o4_d4_a1_even_semiprime,even_semiprime,28,False
330821,330823,11,13,o4_d4_a1_even_semiprime,even_semiprime,28,o4_d4_a6_odd_semiprime,odd_semiprime,16,False
330857,330859,17,19,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,o4_d4_a6_odd_semiprime,odd_semiprime,18,False
331337,331339,17,19,o4_d4_a1_even_semiprime,even_semiprime,4,o4_d4_a4_odd_semiprime,odd_semiprime,10,False
331367,331369,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,18,o4_d4_a4_odd_semiprime,odd_semiprime,22,True
331547,331549,17,19,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,o4_d24_a1_higher_divisor_even,higher_divisor_even,4,True
331577,331579,17,19,o6_d4_a5_even_semiprime,even_semiprime,24,o4_d4_a2_odd_semiprime,odd_semiprime,10,False
331691,331693,11,13,o4_d4_a3_even_semiprime,even_semiprime,28,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,False
331841,331843,11,13,o4_d4_a8_odd_semiprime,odd_semiprime,22,o4_d4_a4_odd_semiprime,odd_semiprime,28,True
331907,331909,17,19,o4_d4_a4_odd_semiprime,odd_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,12,True
331997,331999,17,19,o6_d4_a6_odd_semiprime,odd_semiprime,24,o4_d8_a3_higher_divisor_even,higher_divisor_even,10,False
332009,332011,29,1,o4_d8_a3_higher_divisor_even,higher_divisor_even,10,o6_d4_a4_odd_semiprime,odd_semiprime,28,False
332159,332161,29,1,o2_d4_a6_odd_semiprime,odd_semiprime,12,o6_d4_a1_even_semiprime,even_semiprime,18,False
332201,332203,11,13,o6_d4_a2_odd_semiprime,odd_semiprime,10,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,False
332219,332221,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a10_odd_semiprime,odd_semiprime,30,True
332471,332473,11,13,o4_d6_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a1_even_semiprime,even_semiprime,4,False
332567,332569,17,19,o2_d8_a4_higher_divisor_odd,higher_divisor_odd,6,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,True
332987,332989,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,36,o4_d10_a2_higher_divisor_odd,higher_divisor_odd,4,False
333029,333031,29,1,o6_d6_a4_higher_divisor_odd,higher_divisor_odd,6,o6_d4_a6_odd_semiprime,odd_semiprime,10,False
333101,333103,11,13,o4_d16_a1_higher_divisor_even,higher_divisor_even,4,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,True
333269,333271,29,1,o4_d4_a1_even_semiprime,even_semiprime,16,o6_d4_a2_odd_semiprime,odd_semiprime,12,False
333449,333451,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,10,o6_d8_a2_higher_divisor_odd,higher_divisor_odd,6,False
333491,333493,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,12,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,False
333719,333721,29,1,o6_d8_a1_higher_divisor_even,higher_divisor_even,6,o6_d4_a1_even_semiprime,even_semiprime,16,False
333791,333793,11,13,o4_d4_a2_odd_semiprime,odd_semiprime,4,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
334331,334333,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,12,o4_d4_a4_odd_semiprime,odd_semiprime,16,True
334421,334423,11,13,o6_d4_a6_odd_semiprime,odd_semiprime,18,o4_d4_a3_even_semiprime,even_semiprime,4,False
334427,334429,17,19,o4_d4_a3_even_semiprime,even_semiprime,4,o4_d4_a4_odd_semiprime,odd_semiprime,18,False
334511,334513,11,13,o4_d12_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a4_odd_semiprime,odd_semiprime,28,False
334547,334549,17,19,o2_d8_a2_higher_divisor_odd,higher_divisor_odd,6,o4_d4_a4_odd_semiprime,odd_semiprime,12,False
334751,334753,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,24,o4_d4_a4_odd_semiprime,odd_semiprime,6,True
334889,334891,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d8_a4_higher_divisor_odd,higher_divisor_odd,6,False
334991,334993,11,13,o4_d12_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a6_odd_semiprime,odd_semiprime,16,False
335171,335173,11,13,o6_d4_a2_odd_semiprime,odd_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,34,True
335381,335383,11,13,o4_d4_a4_odd_semiprime,odd_semiprime,34,o4_d4_a4_odd_semiprime,odd_semiprime,28,True
335807,335809,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,36,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,False
336029,336031,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,30,o6_d4_a6_odd_semiprime,odd_semiprime,10,True
336101,336103,11,13,o4_d4_a4_odd_semiprime,odd_semiprime,22,o4_d6_a4_higher_divisor_odd,higher_divisor_odd,6,False
336221,336223,11,13,o6_d4_a7_even_semiprime,even_semiprime,10,o4_d12_a2_higher_divisor_odd,higher_divisor_odd,4,False
336251,336253,11,13,o4_d6_a2_higher_divisor_odd,higher_divisor_odd,4,o4_d4_a1_even_semiprime,even_semiprime,10,False
336527,336529,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,False
336767,336769,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,False
336827,336829,17,19,o4_d16_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a4_odd_semiprime,odd_semiprime,28,False
336899,336901,29,1,o2_d4_a4_odd_semiprime,odd_semiprime,12,o6_d4_a1_even_semiprime,even_semiprime,10,False
337217,337219,17,19,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,True
337277,337279,17,19,o6_d4_a1_even_semiprime,even_semiprime,16,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,False
337367,337369,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d4_a4_odd_semiprime,odd_semiprime,28,True
337487,337489,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,30,o4_d4_a6_odd_semiprime,odd_semiprime,22,True
337541,337543,11,13,o4_d4_a1_even_semiprime,even_semiprime,4,o4_d4_a4_odd_semiprime,odd_semiprime,40,False
337607,337609,17,19,o6_d4_a8_odd_semiprime,odd_semiprime,24,o4_d4_a4_odd_semiprime,odd_semiprime,18,True
337859,337861,29,1,o6_d8_a4_higher_divisor_odd,higher_divisor_odd,6,o6_d4_a2_odd_semiprime,odd_semiprime,6,False
337871,337873,11,13,o4_d6_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a1_even_semiprime,even_semiprime,18,False
337901,337903,11,13,o6_d4_a4_odd_semiprime,odd_semiprime,10,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,False
338159,338161,29,1,o6_d4_a2_odd_semiprime,odd_semiprime,6,o6_d8_a2_higher_divisor_odd,higher_divisor_odd,6,False
338267,338269,17,19,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a2_odd_semiprime,odd_semiprime,10,False
338321,338323,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,12,o4_d4_a4_odd_semiprime,odd_semiprime,16,True
338339,338341,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,16,o6_d8_a1_higher_divisor_even,higher_divisor_even,6,False
338411,338413,11,13,o4_d12_a2_higher_divisor_odd,higher_divisor_odd,4,o4_d4_a4_odd_semiprime,odd_semiprime,10,False
338579,338581,29,1,o6_d4_a4_odd_semiprime,odd_semiprime,6,o6_d4_a6_odd_semiprime,odd_semiprime,28,True
339137,339139,17,19,o4_d4_a6_odd_semiprime,odd_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,12,True
339671,339673,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,12,o4_d4_a1_even_semiprime,even_semiprime,6,False
339749,339751,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,22,o6_d8_a2_higher_divisor_odd,higher_divisor_odd,10,False
339839,339841,29,1,o2_d4_a6_odd_semiprime,odd_semiprime,12,o6_d4_a6_odd_semiprime,odd_semiprime,22,True
340061,340063,11,13,o4_d4_a1_even_semiprime,even_semiprime,4,o4_d4_a6_odd_semiprime,odd_semiprime,10,False
340127,340129,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d4_a4_odd_semiprime,odd_semiprime,40,True
340337,340339,17,19,o6_d4_a10_odd_semiprime,odd_semiprime,16,o4_d4_a4_odd_semiprime,odd_semiprime,30,True
340451,340453,11,13,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,o4_d4_a1_even_semiprime,even_semiprime,24,False
340577,340579,17,19,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,False
340787,340789,17,19,o4_d4_a1_even_semiprime,even_semiprime,10,o4_d16_a1_higher_divisor_even,higher_divisor_even,4,False
340931,340933,11,13,o4_d16_a3_higher_divisor_even,higher_divisor_even,4,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,True
340937,340939,17,19,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a2_odd_semiprime,odd_semiprime,18,False
341057,341059,17,19,o6_d4_a4_odd_semiprime,odd_semiprime,16,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,False
341321,341323,11,13,o6_d4_a6_odd_semiprime,odd_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
341459,341461,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a6_odd_semiprime,odd_semiprime,16,True
341771,341773,11,13,o4_d4_a4_odd_semiprime,odd_semiprime,22,o4_d4_a1_even_semiprime,even_semiprime,4,False
341951,341953,11,13,o4_d4_a2_odd_semiprime,odd_semiprime,4,o4_d8_a1_higher_divisor_even,higher_divisor_even,6,False
342047,342049,17,19,o4_d4_a2_odd_semiprime,odd_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
342059,342061,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,10,o6_d6_a7_higher_divisor_even,higher_divisor_even,10,False
342071,342073,11,13,o6_d6_a7_higher_divisor_even,higher_divisor_even,10,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,True
342239,342241,29,1,o6_d4_a2_odd_semiprime,odd_semiprime,6,o6_d4_a4_odd_semiprime,odd_semiprime,16,True
342281,342283,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,24,o4_d4_a6_odd_semiprime,odd_semiprime,16,True
342341,342343,11,13,o4_d4_a1_even_semiprime,even_semiprime,4,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,False
342371,342373,11,13,o2_d4_a6_odd_semiprime,odd_semiprime,12,o4_d8_a1_higher_divisor_even,higher_divisor_even,6,False
342449,342451,29,1,o6_d4_a6_odd_semiprime,odd_semiprime,28,o6_d4_a4_odd_semiprime,odd_semiprime,16,True
342467,342469,17,19,o6_d4_a4_odd_semiprime,odd_semiprime,16,o4_d4_a2_odd_semiprime,odd_semiprime,12,True
342869,342871,29,1,o6_d6_a5_higher_divisor_even,higher_divisor_even,6,o6_d4_a6_odd_semiprime,odd_semiprime,18,False
343307,343309,17,19,o4_d4_a3_even_semiprime,even_semiprime,4,o4_d12_a2_higher_divisor_odd,higher_divisor_odd,4,False
343379,343381,29,1,o6_d6_a4_higher_divisor_odd,higher_divisor_odd,6,o6_d6_a7_higher_divisor_even,higher_divisor_even,10,False
343391,343393,11,13,o6_d6_a7_higher_divisor_even,higher_divisor_even,10,o4_d4_a1_even_semiprime,even_semiprime,18,False
343529,343531,29,1,o2_d4_a5_even_semiprime,even_semiprime,12,o6_d4_a6_odd_semiprime,odd_semiprime,12,False
343559,343561,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a4_odd_semiprime,odd_semiprime,18,True
343589,343591,29,1,o6_d4_a3_even_semiprime,even_semiprime,6,o6_d4_a6_odd_semiprime,odd_semiprime,10,False
343769,343771,29,1,o2_d4_a4_odd_semiprime,odd_semiprime,42,o6_d4_a7_even_semiprime,even_semiprime,16,False
343799,343801,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a2_odd_semiprime,odd_semiprime,12,True
343829,343831,29,1,o6_d12_a2_higher_divisor_odd,higher_divisor_odd,6,o6_d4_a3_even_semiprime,even_semiprime,60,False
344171,344173,11,13,o4_d16_a1_higher_divisor_even,higher_divisor_even,4,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,True
344207,344209,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,18,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,False
344249,344251,29,1,o6_d4_a4_odd_semiprime,odd_semiprime,6,o6_d4_a3_even_semiprime,even_semiprime,6,False
344291,344293,11,13,o6_d4_a10_odd_semiprime,odd_semiprime,18,o4_d4_a1_even_semiprime,even_semiprime,28,False
344681,344683,11,13,o6_d4_a6_odd_semiprime,odd_semiprime,10,o4_d4_a3_even_semiprime,even_semiprime,10,False
344819,344821,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a1_even_semiprime,even_semiprime,22,False
344957,344959,17,19,o6_d4_a10_odd_semiprime,odd_semiprime,16,o4_d6_a2_higher_divisor_odd,higher_divisor_odd,4,False
345017,345019,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d4_a10_odd_semiprime,odd_semiprime,22,True
345227,345229,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d4_a8_odd_semiprime,odd_semiprime,30,True
345461,345463,11,13,o6_d4_a2_odd_semiprime,odd_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,10,True
345599,345601,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,18,o6_d4_a1_even_semiprime,even_semiprime,6,False
345731,345733,11,13,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,o4_d4_a1_even_semiprime,even_semiprime,6,False
345887,345889,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d4_a4_odd_semiprime,odd_semiprime,18,True
346139,346141,29,1,o6_d8_a1_higher_divisor_even,higher_divisor_even,6,o6_d8_a1_higher_divisor_even,higher_divisor_even,6,True
346259,346261,29,1,o6_d4_a6_odd_semiprime,odd_semiprime,36,o6_d4_a2_odd_semiprime,odd_semiprime,16,True
346391,346393,11,13,o6_d4_a4_odd_semiprime,odd_semiprime,18,o4_d6_a3_higher_divisor_even,higher_divisor_even,4,False
346397,346399,17,19,o4_d6_a3_higher_divisor_even,higher_divisor_even,4,o4_d4_a4_odd_semiprime,odd_semiprime,18,False
346439,346441,29,1,o6_d4_a5_even_semiprime,even_semiprime,6,o6_d8_a1_higher_divisor_even,higher_divisor_even,6,False
346559,346561,29,1,o6_d8_a2_higher_divisor_odd,higher_divisor_odd,6,o6_d4_a4_odd_semiprime,odd_semiprime,28,False
346649,346651,29,1,o4_d4_a2_odd_semiprime,odd_semiprime,10,o6_d12_a1_higher_divisor_even,higher_divisor_even,6,False
346667,346669,17,19,o4_d4_a2_odd_semiprime,odd_semiprime,10,o4_d4_a10_odd_semiprime,odd_semiprime,30,True
346961,346963,11,13,o6_d4_a2_odd_semiprime,odd_semiprime,18,o4_d4_a3_even_semiprime,even_semiprime,40,False
347057,347059,17,19,o2_d8_a2_higher_divisor_odd,higher_divisor_odd,6,o4_d4_a3_even_semiprime,even_semiprime,4,False
347069,347071,29,1,o6_d6_a5_higher_divisor_even,higher_divisor_even,6,o6_d4_a6_odd_semiprime,odd_semiprime,28,False
347129,347131,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,30,o6_d4_a4_odd_semiprime,odd_semiprime,10,True
347141,347143,11,13,o6_d4_a4_odd_semiprime,odd_semiprime,10,o4_d4_a3_even_semiprime,even_semiprime,18,False
347297,347299,17,19,o4_d4_a2_odd_semiprime,odd_semiprime,10,o4_d4_a3_even_semiprime,even_semiprime,18,False
347561,347563,11,13,o4_d4_a7_even_semiprime,even_semiprime,22,o4_d4_a3_even_semiprime,even_semiprime,16,True
347729,347731,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a3_even_semiprime,even_semiprime,16,False
347771,347773,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,12,o4_d4_a4_odd_semiprime,odd_semiprime,6,True
347957,347959,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d4_a2_odd_semiprime,odd_semiprime,10,True
347981,347983,11,13,o2_d4_a8_odd_semiprime,odd_semiprime,12,o4_d4_a3_even_semiprime,even_semiprime,4,False
347987,347989,17,19,o4_d4_a3_even_semiprime,even_semiprime,4,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,False
348239,348241,29,1,o2_d4_a6_odd_semiprime,odd_semiprime,18,o6_d4_a1_even_semiprime,even_semiprime,6,False
348419,348421,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a2_odd_semiprime,odd_semiprime,10,True
348431,348433,11,13,o6_d4_a2_odd_semiprime,odd_semiprime,10,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,False
348461,348463,11,13,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,o4_d4_a14_odd_semiprime,odd_semiprime,24,False
348917,348919,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,False
348989,348991,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,40,o6_d4_a6_odd_semiprime,odd_semiprime,16,True
349079,349081,29,1,o6_d4_a2_odd_semiprime,odd_semiprime,28,o6_d4_a10_odd_semiprime,odd_semiprime,12,True
349379,349381,29,1,o6_d8_a1_higher_divisor_even,higher_divisor_even,6,o6_d4_a2_odd_semiprime,odd_semiprime,6,False
349397,349399,17,19,o4_d6_a2_higher_divisor_odd,higher_divisor_odd,10,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,False
349409,349411,29,1,o6_d4_a3_even_semiprime,even_semiprime,6,o6_d4_a2_odd_semiprime,odd_semiprime,12,False
349829,349831,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,10,o6_d4_a3_even_semiprime,even_semiprime,6,False
349931,349933,11,13,o4_d12_a2_higher_divisor_odd,higher_divisor_odd,4,o4_d4_a4_odd_semiprime,odd_semiprime,6,False
350087,350089,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,48,o4_d6_a3_higher_divisor_even,higher_divisor_even,4,False
350429,350431,29,1,o6_d8_a3_higher_divisor_even,higher_divisor_even,6,o6_d8_a2_higher_divisor_odd,higher_divisor_odd,6,False
350561,350563,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,12,o4_d4_a6_odd_semiprime,odd_semiprime,24,True
350729,350731,29,1,o4_d4_a3_even_semiprime,even_semiprime,10,o6_d4_a2_odd_semiprime,odd_semiprime,6,False
350981,350983,11,13,o6_d4_a6_odd_semiprime,odd_semiprime,10,o4_d4_a3_even_semiprime,even_semiprime,6,False
351059,351061,29,1,o6_d8_a2_higher_divisor_odd,higher_divisor_odd,6,o6_d4_a8_odd_semiprime,odd_semiprime,16,False
351077,351079,17,19,o6_d4_a8_odd_semiprime,odd_semiprime,16,o4_d4_a4_odd_semiprime,odd_semiprime,18,True
351257,351259,17,19,o4_d4_a4_odd_semiprime,odd_semiprime,28,o4_d4_a3_even_semiprime,even_semiprime,10,False
351287,351289,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,18,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,False
351341,351343,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,30,o4_d4_a3_even_semiprime,even_semiprime,4,False
351359,351361,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a6_odd_semiprime,odd_semiprime,22,True
351731,351733,11,13,o4_d16_a2_higher_divisor_odd,higher_divisor_odd,4,o4_d4_a4_odd_semiprime,odd_semiprime,16,False
351749,351751,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,16,o6_d4_a2_odd_semiprime,odd_semiprime,12,True
351929,351931,29,1,o4_d4_a2_odd_semiprime,odd_semiprime,10,o6_d4_a6_odd_semiprime,odd_semiprime,28,True
352109,352111,29,1,o2_d4_a2_odd_semiprime,odd_semiprime,12,o6_d4_a2_odd_semiprime,odd_semiprime,12,True
352271,352273,11,13,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,o4_d4_a4_odd_semiprime,odd_semiprime,28,False
352367,352369,17,19,o2_d8_a1_higher_divisor_even,higher_divisor_even,6,o4_d6_a3_higher_divisor_even,higher_divisor_even,12,True
352409,352411,29,1,o6_d4_a2_odd_semiprime,odd_semiprime,6,o6_d4_a3_even_semiprime,even_semiprime,10,False
352421,352423,11,13,o6_d4_a3_even_semiprime,even_semiprime,10,o4_d4_a3_even_semiprime,even_semiprime,18,True
352481,352483,11,13,o6_d4_a11_even_semiprime,even_semiprime,18,o4_d4_a3_even_semiprime,even_semiprime,6,True
352739,352741,29,1,o6_d4_a2_odd_semiprime,odd_semiprime,28,o6_d4_a4_odd_semiprime,odd_semiprime,12,True
352817,352819,17,19,o4_d10_a3_higher_divisor_even,higher_divisor_even,4,o4_d4_a4_odd_semiprime,odd_semiprime,12,False
352907,352909,17,19,o6_d4_a14_odd_semiprime,odd_semiprime,24,o4_d4_a4_odd_semiprime,odd_semiprime,22,True
352949,352951,29,1,o4_d4_a4_odd_semiprime,odd_semiprime,10,o6_d4_a10_odd_semiprime,odd_semiprime,22,True
353147,353149,17,19,o4_d4_a4_odd_semiprime,odd_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,12,True
353201,353203,11,13,o4_d4_a2_odd_semiprime,odd_semiprime,22,o4_d4_a4_odd_semiprime,odd_semiprime,34,True
353471,353473,11,13,o2_d4_a8_odd_semiprime,odd_semiprime,12,o4_d4_a4_odd_semiprime,odd_semiprime,16,True
353627,353629,17,19,o2_d4_a2_odd_semiprime,odd_semiprime,6,o4_d4_a2_odd_semiprime,odd_semiprime,12,True
353867,353869,17,19,o4_d4_a6_odd_semiprime,odd_semiprime,34,o4_d4_a8_odd_semiprime,odd_semiprime,10,True
354041,354043,11,13,o4_d4_a1_even_semiprime,even_semiprime,4,o4_d8_a2_higher_divisor_odd,higher_divisor_odd,4,False
354251,354253,11,13,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a1_even_semiprime,even_semiprime,4,False
354257,354259,17,19,o4_d4_a1_even_semiprime,even_semiprime,4,o4_d4_a3_even_semiprime,even_semiprime,12,True
354371,354373,11,13,o6_d4_a6_odd_semiprime,odd_semiprime,18,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,False
354461,354463,11,13,o6_d4_a4_odd_semiprime,odd_semiprime,10,o4_d8_a4_higher_divisor_odd,higher_divisor_odd,6,False
354551,354553,11,13,o2_d4_a8_odd_semiprime,odd_semiprime,12,o4_d4_a4_odd_semiprime,odd_semiprime,28,True
354701,354703,11,13,o2_d4_a5_even_semiprime,even_semiprime,12,o4_d4_a6_odd_semiprime,odd_semiprime,24,False
354881,354883,11,13,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a4_odd_semiprime,odd_semiprime,28,False
354971,354973,11,13,o6_d4_a1_even_semiprime,even_semiprime,10,o4_d4_a1_even_semiprime,even_semiprime,6,True
355007,355009,17,19,o4_d4_a4_odd_semiprime,odd_semiprime,10,o4_d4_a4_odd_semiprime,odd_semiprime,18,True
355037,355039,17,19,o2_d8_a2_higher_divisor_odd,higher_divisor_odd,6,o4_d8_a3_higher_divisor_even,higher_divisor_even,10,False
355109,355111,29,1,o4_d4_a7_even_semiprime,even_semiprime,10,o6_d4_a4_odd_semiprime,odd_semiprime,16,False
355361,355363,11,13,o6_d4_a2_odd_semiprime,odd_semiprime,18,o4_d4_a4_odd_semiprime,odd_semiprime,16,True
355499,355501,29,1,o4_d4_a3_even_semiprime,even_semiprime,16,o6_d8_a2_higher_divisor_odd,higher_divisor_odd,6,False
355517,355519,17,19,o4_d8_a1_higher_divisor_even,higher_divisor_even,4,o4_d4_a3_even_semiprime,even_semiprime,10,False
355571,355573,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,12,o4_d4_a1_even_semiprime,even_semiprime,18,False
355721,355723,11,13,o4_d16_a2_higher_divisor_odd,higher_divisor_odd,4,o4_d4_a4_odd_semiprime,odd_semiprime,30,False
355937,355939,17,19,o4_d4_a1_even_semiprime,even_semiprime,4,o4_d4_a4_odd_semiprime,odd_semiprime,12,False
355967,355969,17,19,o6_d4_a4_odd_semiprime,odd_semiprime,16,o4_d4_a4_odd_semiprime,odd_semiprime,54,True
356141,356143,11,13,o4_d4_a1_even_semiprime,even_semiprime,4,o4_d4_a4_odd_semiprime,odd_semiprime,28,False
356171,356173,11,13,o4_d4_a4_odd_semiprime,odd_semiprime,28,o4_d4_a4_odd_semiprime,odd_semiprime,24,True
356261,356263,11,13,o6_d4_a2_odd_semiprime,odd_semiprime,18,o4_d4_a4_odd_semiprime,odd_semiprime,24,True
356441,356443,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,42,o4_d4_a3_even_semiprime,even_semiprime,6,False
356561,356563,11,13,o2_d4_a2_odd_semiprime,odd_semiprime,12,o4_d8_a3_higher_divisor_even,higher_divisor_even,4,False
356819,356821,29,1,o4_d4_a3_even_semiprime,even_semiprime,16,o6_d4_a6_odd_semiprime,odd_semiprime,10,False
356927,356929,17,19,o4_d4_a1_even_semiprime,even_semiprime,34,o4_d6_a2_higher_divisor_odd,higher_divisor_odd,4,False
357107,357109,17,19,o4_d16_a3_higher_divisor_even,higher_divisor_even,4,o4_d4_a4_odd_semiprime,odd_semiprime,22,False
357197,357199,17,19,o2_d4_a6_odd_semiprime,odd_semiprime,18,o4_d4_a3_even_semiprime,even_semiprime,12,False
