surface_group,population,scheme_name,stratum_key,count,low_count,high_count,low_utilization_min,low_utilization_max,high_utilization_min,high_utilization_max,low_next_triad_share,high_next_triad_share,lift
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|30,40,20,20,0.0014790468364831552,0.0061433447098976105,0.006228373702422145,0.1330049261083744,0.55,0.6,-0.04999999999999993
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|36,42,21,21,0.0009446114212108201,0.0063669689369091256,0.007107473616196425,0.16923076923076924,0.7142857142857143,0.6190476190476191,0.09523809523809523
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|38,23,11,11,0.0014249073810202336,0.006167400881057269,0.012006861063464836,0.3684210526315789,0.6363636363636364,0.8181818181818182,-0.18181818181818188
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|40,15,7,7,0.0016260162601626016,0.00647419072615923,0.011121130147279832,0.09560723514211886,0.5714285714285714,0.5714285714285714,0.0
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|42,19,9,9,0.001644528779253637,0.005949656750572082,0.010408326661329063,0.04,0.1111111111111111,0.6666666666666666,-0.5555555555555556
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|46,8,4,4,0.0018317358892438764,0.005221615057680632,0.005758671487880005,0.023691460055096418,0.25,0.5,-0.25
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|3|6|48,14,7,7,0.00218287654620422,0.009215646119189022,0.011320754716981131,0.5421686746987951,0.42857142857142855,0.7142857142857143,-0.28571428571428575
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|5|2|6,204,102,102,2.819840397033528e-05,0.0002442002442002442,0.0002463661000246366,0.3333333333333333,0.6568627450980392,0.6470588235294118,0.009803921568627416
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|5|2|8,193,96,96,8.7527352297593e-05,0.0006734006734006734,0.0007017543859649122,0.2,0.6145833333333334,0.625,-0.01041666666666663
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|5|2|12,245,122,122,0.0002162696573670714,0.001526051885764116,0.0015670472352809493,0.4666666666666667,0.6721311475409836,0.5901639344262295,0.08196721311475408
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|5|2|14,142,71,71,0.000350099194771852,0.002284843869002285,0.002291825821237586,0.23076923076923078,0.4507042253521127,0.43661971830985913,0.014084507042253558
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|5|2|18,80,40,40,0.0005864573465060676,0.0035374149659863946,0.003851851851851852,0.48148148148148145,0.7,0.525,0.17499999999999993
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|5|2|20,77,38,38,0.000424844931599966,0.003138731952291274,0.003194888178913738,0.0684931506849315,0.6052631578947368,0.5,0.10526315789473684
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|5|2|24,37,18,18,0.0008114456544949818,0.0045077105575326215,0.005417735956658112,0.7037037037037037,0.5555555555555556,0.6666666666666666,-0.11111111111111105
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|5|2|26,52,26,26,0.0008364201218783606,0.005251312828207052,0.005267118133935289,0.3333333333333333,0.5384615384615384,0.5769230769230769,-0.038461538461538436
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|5|2|30,19,9,9,0.0016975623005364296,0.0041233712683490025,0.007913896802785692,0.15723270440251572,0.6666666666666666,0.2222222222222222,0.4444444444444444
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|5|2|32,21,10,10,0.0012415505586977514,0.006792452830188679,0.008746355685131196,0.08256880733944955,0.4,0.8,-0.4
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|5|2|36,13,6,6,0.0022056207755247245,0.009024745269286753,0.010490693739424704,0.04084321475625823,0.6666666666666666,0.8333333333333334,-0.16666666666666674
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|5|2|38,12,6,6,0.0014735432016075016,0.009990917347865577,0.010526315789473684,0.024719101123595506,1.0,0.6666666666666666,0.33333333333333337
baseline_1e6,all_d4,matched_gap_width_confirmatory_scheme,even_semiprime|5|6|6,238,119,119,2.955868877656587e-05,0.00025621316935690495,0.00025621316935690495,0.3333333333333333,0.6218487394957983,0.6722689075630253,-0.050420168067226934
