p,square,previous_prime,offset,o_q,fixed_cutoff,dynamic_cutoff
624479,389974021441,389974021403,38,6,60,357
624487,389984013169,389984013143,26,6,60,357
624497,389996503009,389996503007,2,2,44,357
624509,390011491081,390011491063,18,4,60,357
624517,390021483289,390021483251,38,2,44,357
624521,390026479441,390026479247,194,2,44,357
624539,390048962521,390048962519,2,2,44,357
624541,390051460681,390051460651,30,6,60,357
624577,390096428929,390096428879,50,2,44,357
624593,390116415649,390116415629,20,2,44,357
624599,390123910801,390123910793,8,6,60,357
624601,390126409201,390126409199,2,2,44,357
624607,390133904449,390133904441,8,2,44,357
624643,390178877449,390178877401,48,6,60,357
624649,390186373201,390186373193,8,6,60,357
624667,390208860889,390208860841,48,6,60,357
624683,390228850489,390228850483,6,4,60,357
624707,390258835849,390258835783,66,4,60,357
624709,390261334681,390261334663,18,4,60,357
624721,390276327841,390276327811,30,6,60,357
624727,390283824529,390283824487,42,4,60,357
624731,390288822361,390288822353,8,6,60,357
624737,390296319169,390296319137,32,2,44,357
624763,390328806169,390328806151,18,6,60,357
624769,390336303361,390336303319,42,4,60,357
624787,390358795369,390358795367,2,2,44,357
624791,390363793681,390363793669,12,4,60,357
624797,390371291209,390371291137,72,4,60,357
624803,390378788809,390378788803,6,4,60,357
624809,390386286481,390386286473,8,6,60,357
624829,390411279241,390411279211,30,6,60,357
624839,390423775921,390423775883,38,6,60,357
624847,390433773409,390433773383,26,6,60,357
624851,390438772201,390438772177,24,4,60,357
624859,390448769881,390448769873,8,6,60,357
624917,390521256889,390521256877,12,4,60,357
624961,390576251521,390576251503,18,4,60,357
624973,390591250729,390591250663,66,4,60,357
624977,390596250529,390596250469,60,4,60,357
624983,390603750289,390603750263,26,6,60,357
624997,390621250009,390621249943,66,4,60,357
625007,390633750049,390633749983,66,4,60,357
625033,390666251089,390666251083,6,4,60,357
625057,390696253249,390696253217,32,2,44,357
625063,390703753969,390703753939,30,4,60,357
625087,390733757569,390733757537,32,2,44,357
625103,390753760609,390753760601,8,2,44,357
625109,390761261881,390761261867,14,2,44,357
625111,390763762321,390763762313,8,6,60,357
625129,390786266641,390786266639,2,2,44,357
625133,390791267689,390791267639,50,2,44,357
625169,390836278561,390836278549,12,4,60,357
625171,390838779241,390838779203,38,6,60,357
625181,390851282761,390851282743,18,4,60,357
625187,390858784969,390858784951,18,6,60,357
625199,390873789601,390873789589,12,4,60,357
625213,390891295369,390891295331,38,2,44,357
625231,390913803361,390913803263,98,6,60,357
625237,390921306169,390921306089,80,2,44,357
625253,390941314009,390941313991,18,6,60,357
625267,390958821289,390958821277,12,4,60,357
625279,390973827841,390973827731,110,2,44,357
625283,390978830089,390978830069,20,2,44,357
625307,391008844249,391008844243,6,4,60,357
625319,391023851761,391023851723,38,6,60,357
625343,391053867649,391053867629,20,2,44,357
625351,391063873201,391063873183,18,4,60,357
625367,391083884689,391083884641,48,6,60,357
625369,391086386161,391086386153,8,6,60,357
625397,391121407609,391121407531,78,6,60,357
625409,391136417281,391136417279,2,2,44,357
625451,391188953401,391188953381,20,2,44,357
625477,391221477529,391221477469,60,4,60,357
625483,391228983289,391228983281,8,2,44,357
625489,391236489121,391236489089,32,2,44,357
625507,391259007049,391259007031,18,6,60,357
625517,391271517289,391271517211,78,6,60,357
625529,391286529841,391286529839,2,2,44,357
625543,391304044849,391304044837,12,4,60,357
625589,391361596921,391361596867,54,4,60,357
625591,391364099281,391364099239,42,4,60,357
625609,391386620881,391386620879,2,2,44,357
625621,391401635641,391401635629,12,4,60,357
625627,391409143129,391409143127,2,2,44,357
625631,391414148161,391414148159,2,2,44,357
625637,391421655769,391421655739,30,4,60,357
625643,391429163449,391429163441,8,2,44,357
625657,391446681649,391446681629,20,2,44,357
625661,391451686921,391451686907,14,2,44,357
625663,391454189569,391454189537,32,2,44,357
625697,391496735809,391496735753,56,6,60,357
625699,391499238601,391499238587,14,2,44,357
625763,391579332169,391579332149,20,2,44,357
625777,391596853729,391596853717,12,4,60,357
625789,391611872521,391611872513,8,6,60,357
625811,391639407721,391639407713,8,6,60,357
625819,391649420761,391649420719,42,4,60,357
625831,391664440561,391664440547,14,2,44,357
625837,391671950569,391671950567,2,2,44,357
625861,391701991321,391701991283,38,6,60,357
625871,391714508641,391714508599,42,4,60,357
625883,391729529689,391729529669,20,2,44,357
625909,391762076281,391762076267,14,2,44,357
625913,391767083569,391767083531,38,2,44,357
625927,391784609329,391784609309,20,2,44,357
625939,391799631721,391799631697,24,4,60,357
625943,391804639249,391804639241,8,2,44,357
625969,391837188961,391837188901,60,6,60,357
625979,391849708441,391849708429,12,4,60,357
625997,391872244009,391872243953,56,6,60,357
626009,391887268081,391887267983,98,6,60,357
626011,391889772121,391889772103,18,4,60,357
626033,391917317089,391917317023,66,4,60,357
626051,391939854601,391939854563,38,6,60,357
626063,391954879969,391954879913,56,6,60,357
626113,392017488769,392017488767,2,2,44,357
626117,392022497689,392022497639,50,2,44,357
626147,392060065609,392060065601,8,2,44,357
626159,392075093281,392075093279,2,2,44,357
626173,392092625929,392092625909,20,2,44,357
626177,392097635329,392097635299,30,4,60,357
626189,392112663721,392112663673,48,4,60,357
626191,392115168481,392115168457,24,4,60,357
626201,392127692401,392127692239,162,4,60,357
626207,392135206849,392135206847,2,2,44,357
626239,392175285121,392175285113,8,6,60,357
626251,392190315001,392190314977,24,4,60,357
626261,392202840121,392202840119,2,2,44,357
626317,392272984489,392272984487,2,2,44,357
626323,392280500329,392280500327,2,2,44,357
626333,392293026889,392293026877,12,4,60,357
626341,392303048281,392303048237,44,2,44,357
626347,392310564409,392310564383,26,6,60,357
626363,392330607769,392330607761,8,2,44,357
626377,392348146129,392348146007,122,2,44,357
626389,392363179321,392363179303,18,4,60,357
626393,392368190449,392368190339,110,2,44,357
626443,392430832249,392430832223,26,6,60,357
626477,392473431529,392473431509,20,2,44,357
626489,392488467121,392488467101,20,2,44,357
626519,392526057361,392526057347,14,2,44,357
626533,392543600089,392543600083,6,4,60,357
626539,392551118521,392551118513,8,6,60,357
626581,392603749561,392603749493,68,6,60,357
626597,392623800409,392623800403,6,4,60,357
626599,392626306801,392626306789,12,4,60,357
626609,392638838881,392638838873,8,6,60,357
626611,392641345321,392641345309,12,4,60,357
626617,392648864689,392648864633,56,6,60,357
626621,392653877641,392653877633,8,6,60,357
626623,392656384129,392656384067,62,2,44,357
626627,392661397129,392661397057,72,4,60,357
626629,392663903641,392663903587,54,4,60,357
626663,392706515569,392706515561,8,2,44,357
626683,392731582489,392731582471,18,6,60,357
626687,392736595969,392736595967,2,2,44,357
626693,392744116249,392744116231,18,6,60,357
626701,392754143401,392754143389,12,4,60,357
626711,392766677521,392766677483,38,6,60,357
626713,392769184369,392769184351,18,6,60,357
626723,392781718729,392781718691,38,2,44,357
626741,392804281081,392804281049,32,2,44,357
626749,392814309001,392814308983,18,4,60,357
626761,392829351121,392829351091,30,6,60,357
626771,392841886441,392841886439,2,2,44,357
626783,392856929089,392856929083,6,4,60,357
626797,392874479209,392874479183,26,6,60,357
626809,392889522481,392889522433,48,4,60,357
626833,392919609889,392919609871,18,6,60,357
626837,392924624569,392924624563,6,4,60,357
626861,392954713321,392954713303,18,4,60,357
626887,392987310769,392987310697,72,4,60,357
626917,393024924889,393024924883,6,4,60,357
626921,393029940241,393029940221,20,2,44,357
626929,393039971041,393039970987,54,4,60,357
626947,393062540809,393062540807,2,2,44,357
626953,393070064209,393070064203,6,4,60,357
626959,393077587681,393077587667,14,2,44,357
626963,393082603369,393082603367,2,2,44,357
626987,393112698169,393112698157,12,4,60,357
627017,393150318289,393150318271,18,6,60,357
627041,393180415681,393180415679,2,2,44,357
627059,393202989481,393202989469,12,4,60,357
627071,393218039041,393218039003,38,6,60,357
627073,393220547329,393220547323,6,4,60,357
627083,393233088889,393233088887,2,2,44,357
627089,393240613921,393240613919,2,2,44,357
627091,393243122281,393243122263,18,4,60,357
627101,393255664201,393255664181,20,2,44,357
627119,393278240161,393278240119,42,4,60,357
627131,393293291161,393293291141,20,2,44,357
627139,393303325321,393303325277,44,2,44,357
627163,393333428569,393333428567,2,2,44,357
627169,393340954561,393340954547,14,2,44,357
627191,393368550481,393368550431,50,2,44,357
627197,393376076809,393376076759,50,2,44,357
627217,393401165089,393401165083,6,4,60,357
627227,393413709529,393413709527,2,2,44,357
627251,393443817001,393443816971,30,6,60,357
627257,393451344049,393451344029,20,2,44,357
627269,393466398361,393466398349,12,4,60,357
627271,393468907441,393468907439,2,2,44,357
627293,393496507849,393496507843,6,4,60,357
627301,393506544601,393506544569,32,2,44,357
627329,393541674241,393541674223,18,4,60,357
627349,393566767801,393566767793,8,6,60,357
627353,393571786609,393571786589,20,2,44,357
627377,393601900129,393601900127,2,2,44,357
627379,393604409641,393604409587,54,4,60,357
627383,393609428689,393609428677,12,4,60,357
627391,393619466881,393619466857,24,4,60,357
627433,393672169489,393672169481,8,2,44,357
627449,393692247601,393692247569,32,2,44,357
627479,393729895441,393729895423,18,4,60,357
627481,393732405361,393732405317,44,2,44,357
627491,393744955081,393744955061,20,2,44,357
627511,393770055121,393770055109,12,4,60,357
627541,393807706681,393807706667,14,2,44,357
627547,393815237209,393815237177,32,2,44,357
627559,393830298481,393830298457,24,4,60,357
627593,393872973649,393872973629,20,2,44,357
627611,393895567321,393895567231,90,6,60,357
627617,393903098689,393903098647,42,4,60,357
627619,393905609161,393905609147,14,2,44,357
627637,393928203769,393928203763,6,4,60,357
627643,393935735449,393935735447,2,2,44,357
627659,393955820281,393955820261,20,2,44,357
627661,393958330921,393958330903,18,4,60,357
627667,393965862889,393965862839,50,2,44,357
627673,393973394929,393973394887,42,4,60,357
627709,394018588681,394018588637,44,2,44,357
627721,394033653841,394033653829,12,4,60,357
627733,394048719289,394048719257,32,2,44,357
627749,394068807001,394068806987,14,2,44,357
627773,394098939529,394098939511,18,6,60,357
627787,394116517369,394116517357,12,4,60,357
627791,394121539681,394121539621,60,6,60,357
627797,394129073209,394129073207,2,2,44,357
627799,394131584401,394131584383,18,4,60,357
627811,394146651721,394146651713,8,6,60,357
627841,394184321281,394184321243,38,6,60,357
627859,394206923881,394206923867,14,2,44,357
627901,394259665801,394259665753,48,4,60,357
627911,394272223921,394272223909,12,4,60,357
627919,394282270561,394282270559,2,2,44,357
627943,394312411249,394312411247,2,2,44,357
627947,394317434809,394317434807,2,2,44,357
627953,394324970209,394324970203,6,4,60,357
627961,394335017521,394335017513,8,6,60,357
627973,394350088729,394350088721,8,2,44,357
628013,394400328169,394400328163,6,4,60,357
628021,394410376441,394410376417,24,4,60,357
628037,394430473369,394430473363,6,4,60,357
628049,394445546401,394445546389,12,4,60,357
628051,394448058601,394448058569,32,2,44,357
628057,394455595249,394455595241,8,2,44,357
628063,394463131969,394463131961,8,2,44,357
628093,394500816649,394500816631,18,6,60,357
628097,394505841409,394505841397,12,4,60,357
628127,394543528129,394543528123,6,4,60,357
628139,394558603321,394558603303,18,4,60,357
628171,394598805241,394598805233,8,6,60,357
628183,394613881489,394613881481,8,2,44,357
628189,394621419721,394621419683,38,6,60,357
628193,394626445249,394626445247,2,2,44,357
628207,394644034849,394644034817,32,2,44,357
628213,394651573369,394651573321,48,6,60,357
628217,394656599089,394656598997,92,2,44,357
628219,394659111961,394659111811,150,6,60,357
628231,394674189361,394674189347,14,2,44,357
628261,394711884121,394711884101,20,2,44,357
628267,394719423289,394719423283,6,4,60,357
628289,394747067521,394747067497,24,4,60,357
628301,394762146601,394762146557,44,2,44,357
628319,394784765761,394784765741,20,2,44,357
628357,394832519449,394832519443,6,4,60,357
628363,394840059769,394840059743,26,6,60,357
628373,394852627129,394852627067,62,2,44,357
628379,394860167641,394860167519,122,2,44,357
628391,394875248881,394875248879,2,2,44,357
628399,394885303201,394885303181,20,2,44,357
628423,394915466929,394915466873,56,6,60,357
628427,394920494329,394920494261,68,2,44,357
628447,394945631809,394945631791,18,6,60,357
628477,394983339529,394983339473,56,6,60,357
628487,394995909169,394995909137,32,2,44,357
628493,395003451049,395003451043,6,4,60,357
628499,395010993001,395010992993,8,6,60,357
628547,395071331209,395071331203,6,4,60,357
628561,395088930721,395088930653,68,6,60,357
628583,395116587889,395116587881,8,2,44,357
628591,395126645281,395126645279,2,2,44,357
628651,395202079801,395202079799,2,2,44,357
628673,395229740929,395229740903,26,6,60,357
628679,395237285041,395237285033,8,6,60,357
628681,395239799761,395239799749,12,4,60,357
628687,395247343969,395247343943,26,6,60,357
628699,395262432601,395262432571,30,6,60,357
628709,395275006681,395275006657,24,4,60,357
628721,395290095841,395290095797,44,2,44,357
628753,395330335009,395330334953,56,6,60,357
628757,395335365049,395335364999,50,2,44,357
628759,395337880081,395337880061,20,2,44,357
628781,395365545961,395365545943,18,4,60,357
628783,395368061089,395368061083,6,4,60,357
628787,395373091369,395373091327,42,4,60,357
628799,395388182401,395388182389,12,4,60,357
628801,395390697601,395390697587,14,2,44,357
628811,395403273721,395403273719,2,2,44,357
628819,395413334761,395413334711,50,2,44,357
628841,395441003281,395441003267,14,2,44,357
628861,395466157321,395466157283,38,6,60,357
628877,395486281129,395486281109,20,2,44,357
628909,395526530281,395526530233,48,4,60,357
628913,395531561569,395531561563,6,4,60,357
628921,395541624241,395541624209,32,2,44,357
628937,395561749969,395561749951,18,6,60,357
628939,395564265721,395564265709,12,4,60,357
628973,395607034729,395607034721,8,2,44,357
628993,395632194049,395632194047,2,2,44,357
628997,395637226009,395637225953,56,6,60,357
629003,395644774009,395644774001,8,2,44,357
629009,395652322081,395652322069,12,4,60,357
629011,395654838121,395654838101,20,2,44,357
629023,395669934529,395669934521,8,2,44,357
629029,395677482841,395677482817,24,4,60,357
629059,395715225481,395715225467,14,2,44,357
629081,395742904561,395742904517,44,2,44,357
629113,395783166769,395783166739,30,4,60,357
629137,395813364769,395813364763,6,4,60,357
629143,395820914449,395820914443,6,4,60,357
629171,395856147241,395856147191,50,2,44,357
629177,395863697329,395863697261,68,2,44,357
629203,395896415209,395896415203,6,4,60,357
629243,395946753049,395946752987,62,2,44,357
629249,395954304001,395954303947,54,4,60,357
629263,395971923169,395971923161,8,2,44,357
629281,395994576961,395994576953,8,6,60,357
629311,396032334721,396032334701,20,2,44,357
629339,396067576921,396067576909,12,4,60,357
629341,396070094281,396070094269,12,4,60,357
629351,396082681201,396082681177,24,4,60,357
629371,396107855641,396107855639,2,2,44,357
