p,square,previous_prime,offset,o_q,fixed_cutoff,dynamic_cutoff
348421,121397193241,121397193157,84,4,60,326
348451,121418099401,121418099321,80,2,44,326
348527,121471069729,121471069649,80,2,44,326
348763,121635630169,121635630089,80,2,44,326
348833,121684461889,121684461839,50,2,44,326
349093,121865922649,121865922599,50,2,44,326
349211,121948322521,121948322437,84,4,60,326
349373,122061493129,122061493079,50,2,44,326
349697,122287991809,122287991741,68,2,44,326
349981,122486700361,122486700299,62,2,44,326
350431,122801885761,122801885699,62,2,44,326
350447,122813099809,122813099693,116,6,60,326
350503,122852353009,122852352929,80,2,44,326
350563,122894416969,122894416919,50,2,44,327
350677,122974358329,122974358279,50,2,44,327
350747,123023458009,123023457923,86,6,60,327
350771,123040294441,123040294379,62,2,44,327
350809,123066954481,123066954431,50,2,44,327
350941,123159585481,123159585413,68,6,60,327
351223,123357595729,123357595667,62,2,44,327
351733,123716103289,123716103187,102,4,60,327
352229,124065268441,124065268391,50,2,44,327
352441,124214658481,124214658389,92,2,44,327
352481,124242855361,124242855299,62,2,44,327
352489,124248495121,124248495043,78,4,60,327
352511,124264005121,124264005037,84,4,60,327
352739,124424802121,124424802053,68,6,60,327
352819,124481246761,124481246711,50,2,44,327
352853,124505239609,124505239423,186,4,60,327
352909,124544762281,124544762201,80,2,44,327
353057,124649245249,124649245199,50,2,44,327
353329,124841382241,124841382179,62,2,44,327
353333,124844208889,124844208809,80,2,44,327
353453,124929023209,124929023147,62,2,44,327
353603,125035081609,125035081531,78,6,60,327
353687,125094493969,125094493877,92,2,44,327
354007,125320956049,125320955999,50,2,44,327
354031,125337948961,125337948893,68,6,60,327
354251,125493771001,125493770939,62,2,44,327
354317,125540536489,125540536417,72,4,60,327
354371,125578805641,125578805563,78,4,60,327
354391,125592980881,125592980803,78,4,60,327
354701,125812799401,125812799311,90,6,60,327
354779,125868138841,125868138769,72,4,60,327
354839,125910715921,125910715841,80,2,44,327
354911,125961817921,125961817847,74,2,44,327
355171,126146439241,126146439161,80,2,44,327
355193,126162067249,126162067151,98,2,44,327
355763,126567312169,126567312097,72,4,60,327
355847,126627087409,126627087347,62,2,44,327
356039,126763769521,126763769471,50,2,44,327
356333,126973206889,126973206823,66,4,60,327
356387,127011693769,127011693691,78,6,60,327
356533,127115780089,127115780017,72,4,60,327
356549,127127189401,127127189279,122,2,44,327
356933,127401166489,127401166423,66,4,60,327
356959,127419727681,127419727601,80,2,44,327
356981,127435434361,127435434271,90,6,60,327
357103,127522552609,127522552517,92,2,44,327
357131,127542551161,127542551099,62,2,44,327
357389,127726897321,127726897241,80,2,44,327
357437,127761208969,127761208879,90,4,60,328
357613,127887057769,127887057673,96,4,60,328
357661,127921390921,127921390837,84,4,60,328
357737,127975761169,127975761119,50,2,44,328
357781,128007243961,128007243883,78,4,60,328
357817,128033005489,128033005439,50,2,44,328
358031,128186196961,128186196893,68,6,60,328
358069,128213408761,128213408711,50,2,44,328
358243,128338047049,128338046999,50,2,44,328
358447,128484251809,128484251713,96,4,60,328
358703,128667842209,128667842111,98,2,44,328
358867,128785523689,128785523549,140,2,44,328
359063,128926237969,128926237883,86,6,60,328
359377,129151828129,129151828061,68,2,44,328
359441,129197832481,129197832383,98,6,60,328
359587,129302810569,129302810489,80,2,44,328
359713,129393442369,129393442319,50,2,44,328
359753,129422221009,129422220937,72,4,60,328
360007,129605040049,129605039983,66,4,60,328
360037,129626641369,129626641283,86,6,60,328
360089,129664087921,129664087871,50,2,44,328
360749,130139841001,130139840933,68,6,60,328
360979,130305838441,130305838391,50,2,44,328
361637,130781319769,130781319703,66,4,60,328
361793,130894174849,130894174799,50,2,44,328
361799,130898516401,130898516327,74,2,44,328
361993,131038932049,131038931927,122,2,44,328
362281,131247522961,131247522877,84,4,60,328
362717,131563622089,131563622011,78,6,60,328
362801,131624565601,131624565533,68,6,60,328
362897,131694232609,131694232513,96,4,60,328
363157,131883006649,131883006569,80,2,44,328
363277,131970178729,131970178621,108,6,60,328
363313,131996335969,131996335883,86,6,60,328
363317,131999242489,131999242439,50,2,44,328
363491,132125707081,132125707031,50,2,44,328
363541,132162058681,132162058577,104,2,44,328
363569,132182417761,132182417681,80,2,44,328
363581,132191143561,132191143397,164,2,44,328
363589,132196960921,132196960853,68,6,60,328
363757,132319155049,132319154959,90,4,60,328
363947,132457418809,132457418759,50,2,44,328
364103,132570994609,132570994559,50,2,44,328
364127,132588472129,132588471971,158,2,44,328
364193,132636541249,132636541159,90,4,60,328
364337,132741449569,132741449459,110,2,44,328
364393,132782258449,132782258383,66,4,60,328
364417,132799749889,132799749787,102,4,60,328
364543,132891598849,132891598799,50,2,44,329
364583,132920763889,132920763817,72,4,60,329
364687,132996607969,132996607889,80,2,44,329
364873,133132306129,133132306061,68,2,44,329
365159,133341095281,133341095203,78,4,60,329
365201,133371770401,133371770351,50,2,44,329
365441,133547124481,133547124401,80,2,44,329
365467,133566128089,133566128039,50,2,44,329
365537,133617298369,133617298307,62,2,44,329
365747,133770868009,133770867947,62,2,44,329
365839,133838173921,133838173837,84,4,60,329
366013,133965516169,133965516119,50,2,44,329
366031,133978692961,133978692893,68,6,60,329
366161,134073877921,134073877871,50,2,44,329
366211,134110496521,134110496437,84,4,60,329
366217,134114891089,134114891039,50,2,44,329
366293,134170561849,134170561757,92,2,44,329
366313,134185213969,134185213879,90,4,60,329
366397,134246761609,134246761547,62,2,44,329
366419,134262883561,134262883511,50,2,44,329
366517,134334711289,134334711157,132,4,60,329
366859,134585525881,134585525819,62,2,44,329
366907,134620746649,134620746581,68,2,44,329
367007,134694138049,134694137951,98,2,44,329
367021,134704414441,134704414301,140,2,44,329
367127,134782234129,134782234079,50,2,44,329
367229,134857138441,134857138391,50,2,44,329
367613,135139317769,135139317701,68,2,44,329
367823,135293759329,135293759233,96,4,60,329
367831,135299644561,135299644483,78,4,60,329
367879,135334958641,135334958573,68,6,60,329
367883,135337901689,135337901599,90,4,60,329
368029,135445344841,135445344767,74,2,44,329
368107,135502763449,135502763381,68,2,44,329
368593,135860799649,135860799587,62,2,44,329
368833,136037781889,136037781827,62,2,44,329
368873,136067290129,136067290057,72,4,60,329
368881,136073192161,136073192083,78,4,60,329
369007,136166166049,136166165999,50,2,44,329
369181,136294610761,136294610657,104,2,44,329
369247,136343347009,136343346959,50,2,44,329
369553,136569419809,136569419717,92,2,44,329
369581,136590115561,136590115499,62,2,44,329
370033,136924421089,136924420981,108,6,60,329
370091,136967348281,136967348213,68,6,60,329
370133,136998437689,136998437599,90,4,60,329
370613,137353995769,137353995707,62,2,44,329
370663,137391059569,137391059503,66,4,60,329
370793,137487448849,137487448781,68,2,44,329
370891,137560133881,137560133831,50,2,44,329
371027,137661034729,137661034661,68,2,44,329
371233,137813940289,137813940223,66,4,60,329
371251,137827305001,137827304921,80,2,44,329
371257,137831760049,137831759977,72,4,60,329
371311,137871858721,137871858671,50,2,44,329
371359,137907506881,137907506783,98,6,60,329
371383,137925332689,137925332617,72,4,60,329
371513,138021909169,138021909101,68,2,44,329
371639,138115546321,138115546243,78,4,60,329
371699,138160146601,138160146503,98,6,60,330
371857,138277628449,138277628383,66,4,60,330
371929,138331181041,138331180969,72,4,60,330
371999,138383256001,138383255939,62,2,44,330
372061,138429387721,138429387671,50,2,44,330
372289,138599099521,138599099449,72,4,60,330
372367,138657182689,138657182597,92,2,44,330
372481,138742095361,138742095311,50,2,44,330
372689,138897090721,138897090671,50,2,44,330
372901,139055155801,139055155739,62,2,44,330
373291,139346170681,139346170631,50,2,44,330
373339,139382008921,139382008853,68,6,60,330
373453,139467143209,139467143147,62,2,44,330
373937,139828879969,139828879919,50,2,44,330
374093,139945572649,139945572583,66,4,60,330
374351,140138671201,140138671121,80,2,44,330
374461,140221040521,140221040431,90,6,60,330
375049,140661752401,140661752351,50,2,44,330
375101,140700760201,140700760087,114,4,60,330
375203,140777291209,140777291069,140,2,44,330
375253,140814814009,140814813917,92,2,44,330
375283,140837330089,140837330021,68,2,44,330
375373,140904889129,140904889043,86,6,60,330
375407,140930415649,140930415559,90,4,60,330
375511,141008511121,141008511053,68,6,60,330
375527,141020527729,141020527639,90,4,60,330
375559,141044562481,141044562409,72,4,60,330
375779,141209856841,141209856791,50,2,44,330
375899,141300058201,141300058127,74,2,44,330
376001,141376752001,141376751903,98,6,60,330
376147,141486565609,141486565541,68,2,44,330
376231,141549765361,141549765263,98,6,60,330
376283,141588896089,141588896027,62,2,44,330
376373,141656635129,141656635079,50,2,44,330
376511,141760533121,141760533059,62,2,44,330
376573,141807224329,141807224257,72,4,60,330
376583,141814755889,141814755839,50,2,44,330
376699,141902136601,141902136529,72,4,60,330
376793,141972964849,141972964751,98,2,44,330
376837,142006124569,142006124483,86,6,60,330
376891,142046825881,142046825819,62,2,44,330
377021,142144834441,142144834367,74,2,44,330
377129,142226282641,142226282567,74,2,44,330
377287,142345480369,142345480307,62,2,44,330
377471,142484355841,142484355757,84,4,60,330
377537,142534186369,142534186307,62,2,44,330
377543,142538716849,142538716777,72,4,60,330
377557,142549288249,142549288169,80,2,44,330
377563,142553818969,142553818907,62,2,44,330
377599,142581004801,142581004723,78,4,60,330
377789,142724528521,142724528459,62,2,44,330
377873,142788004129,142788004067,62,2,44,330
378149,142996666201,142996666151,50,2,44,330
378179,143019356041,143019355957,84,4,60,330
378289,143102567521,143102567437,84,4,60,330
378317,143123752489,143123752423,66,4,60,330
378667,143388696889,143388696827,62,2,44,330
378817,143502319489,143502319427,62,2,44,330
378901,143565967801,143565967751,50,2,44,330
378919,143579608561,143579608451,110,2,44,330
378967,143615987089,143615987003,86,6,60,330
379097,143714535409,143714535323,86,6,60,331
379103,143719084609,143719084543,66,4,60,331
379163,143764580569,143764580471,98,2,44,331
379307,143873800249,143873800177,72,4,60,331
379549,144057443401,144057443333,68,6,60,331
379727,144192594529,144192594463,66,4,60,331
379777,144230569729,144230569667,62,2,44,331
379817,144260953489,144260953381,108,6,60,331
379927,144344525329,144344525239,90,4,60,331
380129,144498056641,144498056579,62,2,44,331
380197,144549758809,144549758747,62,2,44,331
380201,144552800401,144552800339,62,2,44,331
380251,144590823001,144590822939,62,2,44,331
380329,144650148241,144650148173,68,6,60,331
380333,144653190889,144653190809,80,2,44,331
380417,144717093889,144717093827,62,2,44,331
380441,144735354481,144735354367,114,4,60,331
380533,144805364089,144805364009,80,2,44,331
380707,144937819849,144937819783,66,4,60,331
380753,144972847009,144972846943,66,4,60,331
380797,145006355209,145006355093,116,6,60,331
380977,145143474529,145143474479,50,2,44,331
381467,145517072089,145517072011,78,6,60,331
381607,145623902449,145623902381,68,2,44,331
381659,145663592281,145663592231,50,2,44,331
381749,145732299001,145732298951,50,2,44,331
382069,145976720761,145976720711,50,2,44,331
382189,146068431721,146068431643,78,4,60,331
382331,146176993561,146176993489,72,4,60,331
382351,146192287201,146192287093,108,4,60,331
382709,146466178681,146466178613,68,6,60,331
382729,146481487441,146481487379,62,2,44,331
382919,146626960561,146626960433,128,6,60,331
383417,147008595889,147008595821,68,2,44,331
383459,147040804681,147040804609,72,4,60,331
383963,147427585369,147427585303,66,4,60,331
383983,147442944289,147442944167,122,2,44,331
384113,147542796769,147542796719,50,2,44,331
384133,147558161689,147558161561,128,2,44,331
384193,147604261249,147604261159,90,4,60,331
384289,147678035521,147678035447,74,2,44,331
384497,147837943009,147837942839,170,2,44,331
384733,148019481289,148019481227,62,2,44,331
385013,148235010169,148235010061,108,6,60,331
385291,148449154681,148449154613,68,6,60,331
385393,148527764449,148527764381,68,2,44,331
385639,148717438321,148717438241,80,2,44,331
385663,148735949569,148735949519,50,2,44,331
386143,149106416449,149106416363,86,6,60,331
386279,149211465841,149211465769,72,4,60,331
386371,149282549641,149282549561,80,2,44,331
386501,149383023001,149383022951,50,2,44,332
386647,149495902609,149495902559,50,2,44,332
386719,149551584961,149551584859,102,4,60,332
386777,149596447729,149596447633,96,4,60,332
386927,149712503329,149712503261,68,2,44,332
387341,150033050281,150033050207,74,2,44,332
387403,150081084409,150081084317,92,2,44,332
387529,150178725841,150178725731,110,2,44,332
387577,150215930929,150215930833,96,4,60,332
387659,150279500281,150279500219,62,2,44,332
387679,150295007041,150295006991,50,2,44,332
387763,150360144169,150360144107,62,2,44,332
388117,150634805689,150634805621,68,2,44,332
388163,150670514569,150670514473,96,4,60,332
388403,150856890409,150856890329,80,2,44,332
388477,150914379529,150914379461,68,2,44,332
388651,151049599801,151049599711,90,6,60,332
388673,151066700929,151066700879,50,2,44,332
389027,151342006729,151342006591,138,6,60,332
389099,151398031801,151398031727,74,2,44,332
389399,151631581201,151631581151,50,2,44,332
389479,151693891441,151693891319,122,2,44,332
389539,151740632521,151740632447,74,2,44,332
389723,151884016729,151884016663,66,4,60,332
389773,151922991529,151922991443,86,6,60,332
389797,151941701209,151941701077,132,4,60,332
389819,151958852761,151958852657,104,2,44,332
389957,152066461849,152066461783,66,4,60,332
389989,152091420121,152091420049,72,4,60,332
390077,152160065929,152160065843,86,6,60,332
390157,152222484649,152222484581,68,2,44,332
390359,152380148881,152380148831,50,2,44,332
390367,152386394689,152386394593,96,4,60,332
390463,152461354369,152461354301,68,2,44,332
390673,152625392929,152625392861,68,2,44,332
390707,152651959849,152651959769,80,2,44,332
390889,152794210321,152794210271,50,2,44,332
390959,152848939681,152848939613,68,6,60,332
391031,152905242961,152905242911,50,2,44,332
391073,152938091329,152938091279,50,2,44,332
391249,153075780001,153075779903,98,6,60,332
391579,153334113241,153334113173,68,6,60,332
391753,153470413009,153470412959,50,2,44,332
391967,153638129089,153638129027,62,2,44,332
392383,153964418689,153964418623,66,4,60,332
392443,154011508249,154011508163,86,6,60,332
392723,154231354729,154231354657,72,4,60,332
392737,154242351169,154242351089,80,2,44,332
392741,154245493081,154245492991,90,6,60,332
392807,154297339249,154297339199,50,2,44,332
392893,154364909449,154364909399,50,2,44,332
392957,154415203849,154415203759,90,4,60,332
393097,154525251409,154525251323,86,6,60,332
393241,154638484081,154638484009,72,4,60,332
393311,154693542721,154693542643,78,4,60,332
393383,154750184689,154750184623,66,4,60,332
393479,154825723441,154825723391,50,2,44,332
393517,154855629289,154855629221,68,2,44,332
393797,155076077209,155076077159,50,2,44,332
394063,155285647969,155285647901,68,2,44,333
394123,155332939129,155332939079,50,2,44,333
394271,155449621441,155449621363,78,4,60,333
394571,155686274041,155686273979,62,2,44,333
394619,155724155161,155724155087,74,2,44,333
394733,155814141289,155814141211,78,6,60,333
394987,156014730169,156014730119,50,2,44,333
395039,156055811521,156055811449,72,4,60,333
395173,156161699929,156161699857,72,4,60,333
395293,156256555849,156256555771,78,6,60,333
395309,156269205481,156269205419,62,2,44,333
395687,156568201969,156568201919,50,2,44,333
