anchor_p,offset,candidate_q,carrier,carrier_offset,carrier_d,post_carrier_lower_d_count,post_carrier_ge_d_count,lock_carrier,lock_carrier_offset,lock_carrier_d,lock_threat,lock_threat_offset,lock_threat_d,survivor_lock_carrier,survivor_lock_carrier_offset,survivor_lock_carrier_d,survivor_lock_threat,survivor_lock_threat_offset,survivor_lock_threat_d,interior_prime_offsets,structural_status,structural_reasons,rule_x_status,rule_x_reasons,survivor_lock_status,survivor_lock_reasons,exact_status,exact_reasons
17,14,31,25,8,3,0,4,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,20,37,25,8,3,0,9,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,24,41,25,8,3,0,12,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,26,43,25,8,3,0,13,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,30,47,25,8,3,0,16,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,32,49,25,8,3,0,17,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
17,36,53,25,8,3,0,21,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,42,59,25,8,3,0,26,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,44,61,25,8,3,0,27,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,50,67,25,8,3,0,32,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,54,71,25,8,3,0,35,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,56,73,25,8,3,0,36,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,60,77,25,8,3,0,39,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
17,62,79,25,8,3,0,41,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,66,83,25,8,3,0,44,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,72,89,25,8,3,0,49,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,74,91,25,8,3,0,50,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
17,80,97,25,8,3,0,56,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,84,101,25,8,3,0,59,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,86,103,25,8,3,0,60,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,90,107,25,8,3,0,63,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80 84 86,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,92,109,25,8,3,0,64,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80 84 86 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,96,113,25,8,3,0,67,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80 84 86 90 92,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,102,119,25,8,3,0,72,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80 84 86 90 92 96,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
17,104,121,25,8,3,0,74,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80 84 86 90 92 96,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
17,110,127,25,8,3,0,80,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80 84 86 90 92 96,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,114,131,25,8,3,0,83,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80 84 86 90 92 96 110,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,116,133,25,8,3,0,84,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80 84 86 90 92 96 110 114,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
17,120,137,25,8,3,0,88,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80 84 86 90 92 96 110 114,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,122,139,25,8,3,0,89,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80 84 86 90 92 96 110 114 120,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
17,126,143,25,8,3,0,92,18,1,6,21,4,4,18,1,6,21,4,4,2 6 12 14 20 24 26 30 36 42 44 50 54 56 62 66 72 80 84 86 90 92 96 110 114 120 122,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
19,4,23,21,2,4,0,1,20,1,6,21,2,4,21,2,4,25,6,3,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,SURVIVES,
19,10,29,25,6,3,0,3,20,1,6,21,2,4,21,2,4,25,6,3,4,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,12,31,25,6,3,0,4,20,1,6,21,2,4,21,2,4,25,6,3,4 10,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,18,37,25,6,3,0,9,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,22,41,25,6,3,0,12,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,24,43,25,6,3,0,13,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,28,47,25,6,3,0,16,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,30,49,25,6,3,0,17,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
19,34,53,25,6,3,0,21,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,40,59,25,6,3,0,26,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,42,61,25,6,3,0,27,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,48,67,25,6,3,0,32,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,52,71,25,6,3,0,35,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,54,73,25,6,3,0,36,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,58,77,25,6,3,0,39,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
19,60,79,25,6,3,0,41,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,64,83,25,6,3,0,44,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,70,89,25,6,3,0,49,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,72,91,25,6,3,0,50,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
19,78,97,25,6,3,0,56,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,82,101,25,6,3,0,59,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70 78,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,84,103,25,6,3,0,60,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70 78 82,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,88,107,25,6,3,0,63,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70 78 82 84,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,90,109,25,6,3,0,64,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70 78 82 84 88,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,94,113,25,6,3,0,67,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70 78 82 84 88 90,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,100,119,25,6,3,0,72,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70 78 82 84 88 90 94,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
19,102,121,25,6,3,0,74,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70 78 82 84 88 90 94,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
19,108,127,25,6,3,0,80,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70 78 82 84 88 90 94,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,112,131,25,6,3,0,83,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70 78 82 84 88 90 94 108,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,114,133,25,6,3,0,84,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70 78 82 84 88 90 94 108 112,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
19,118,137,25,6,3,0,88,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70 78 82 84 88 90 94 108 112,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,120,139,25,6,3,0,89,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70 78 82 84 88 90 94 108 112 118,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
19,124,143,25,6,3,0,92,20,1,6,21,2,4,21,2,4,25,6,3,4 10 12 18 22 24 28 34 40 42 48 52 54 60 64 70 78 82 84 88 90 94 108 112 118 120,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,SURVIVOR_CARRIER_LOCK_LOWER_D_THREAT_CEILING,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
23,6,29,25,2,3,0,3,24,1,8,25,2,3,25,2,3,,,,,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,SURVIVES,
23,8,31,25,2,3,0,4,24,1,8,25,2,3,25,2,3,,,,6,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
23,14,37,25,2,3,0,9,24,1,8,25,2,3,25,2,3,,,,6 8,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
23,18,41,25,2,3,0,12,24,1,8,25,2,3,25,2,3,,,,6 8 14,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
23,20,43,25,2,3,0,13,24,1,8,25,2,3,25,2,3,,,,6 8 14 18,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
23,24,47,25,2,3,0,16,24,1,8,25,2,3,25,2,3,,,,6 8 14 18 20,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
23,26,49,25,2,3,0,17,24,1,8,25,2,3,25,2,3,,,,6 8 14 18 20 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,CANDIDATE_COMPOSITE INTERIOR_PRIME_BEFORE_CANDIDATE
23,30,53,25,2,3,0,21,24,1,8,25,2,3,25,2,3,,,,6 8 14 18 20 24,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
23,36,59,25,2,3,0,26,24,1,8,25,2,3,25,2,3,,,,6 8 14 18 20 24 30,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
23,38,61,25,2,3,0,27,24,1,8,25,2,3,25,2,3,,,,6 8 14 18 20 24 30 36,SURVIVES,,REJECTED,FIRST_CARRIER_LOCK_LOWER_D_THREAT_CEILING,SURVIVES,,REJECTED,INTERIOR_PRIME_BEFORE_CANDIDATE
