scale,vector_mode,candidate_domain,anchor_p,seed_q0,true_q_for_audit_only,selected_q,selected_delta_from_true,selected_csr,min_tie_count,candidate_count,vector_length_used,failure_mode
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999995573,999999999999995609,999999999999995671,999999999999995717,46,10,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999995573,999999999999995609,999999999999995671,999999999999995717,46,10,1,13,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999995573,999999999999995609,999999999999995671,999999999999995610,-61,0,1,92,36,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999995573,999999999999995609,999999999999995671,999999999999995611,-60,2,1,10,36,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999995573,999999999999995609,999999999999995671,999999999999995610,-61,0,1,128,36,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999995573,999999999999995609,999999999999995671,999999999999995611,-60,2,1,13,36,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999995563,999999999999995569,999999999999995573,999999999999995629,56,10,1,122,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999995563,999999999999995569,999999999999995573,999999999999995677,104,13,1,11,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999995563,999999999999995569,999999999999995573,999999999999995629,56,10,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999995563,999999999999995569,999999999999995573,999999999999995677,104,13,1,11,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999995563,999999999999995569,999999999999995573,999999999999995570,-3,0,8,122,6,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999995563,999999999999995569,999999999999995573,999999999999995609,36,1,6,11,6,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999995563,999999999999995569,999999999999995573,999999999999995570,-3,0,8,128,6,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999995563,999999999999995569,999999999999995573,999999999999995609,36,1,6,11,6,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999995539,999999999999995543,999999999999995549,999999999999995573,24,10,2,124,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999995539,999999999999995543,999999999999995549,999999999999995573,24,10,1,12,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999995539,999999999999995543,999999999999995549,999999999999995573,24,10,2,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999995539,999999999999995543,999999999999995549,999999999999995573,24,10,1,13,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999995539,999999999999995543,999999999999995549,999999999999995544,-5,0,11,124,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999995539,999999999999995543,999999999999995549,999999999999995549,0,1,8,12,4,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999995539,999999999999995543,999999999999995549,999999999999995544,-5,0,11,128,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999995539,999999999999995543,999999999999995549,999999999999995549,0,1,9,13,4,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999995419,999999999999995461,999999999999995513,999999999999995473,-40,7,4,86,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999995419,999999999999995461,999999999999995513,999999999999995503,-10,7,1,6,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999995419,999999999999995461,999999999999995513,999999999999995473,-40,7,4,128,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999995419,999999999999995461,999999999999995513,999999999999995503,-10,7,1,11,128,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999995419,999999999999995461,999999999999995513,999999999999995462,-51,0,2,86,42,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999995419,999999999999995461,999999999999995513,999999999999995503,-10,2,2,6,42,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999995419,999999999999995461,999999999999995513,999999999999995462,-51,0,2,128,42,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999995419,999999999999995461,999999999999995513,999999999999995503,-10,2,2,11,42,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999995341,999999999999995387,999999999999995419,999999999999995399,-20,6,1,82,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999995341,999999999999995387,999999999999995419,999999999999995399,-20,6,1,3,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999995341,999999999999995387,999999999999995419,999999999999995399,-20,6,1,128,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999995341,999999999999995387,999999999999995419,999999999999995399,-20,6,1,6,128,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999995341,999999999999995387,999999999999995419,999999999999995388,-31,0,1,82,46,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999995341,999999999999995387,999999999999995419,999999999999995399,-20,2,2,3,46,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999995341,999999999999995387,999999999999995419,999999999999995388,-31,0,1,128,46,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999995341,999999999999995387,999999999999995419,999999999999995399,-20,2,4,6,46,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999995261,999999999999995273,999999999999995333,999999999999995369,36,10,4,116,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999995261,999999999999995273,999999999999995333,999999999999995387,54,10,1,4,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999995261,999999999999995273,999999999999995333,999999999999995369,36,10,5,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999995261,999999999999995273,999999999999995333,999999999999995387,54,10,2,5,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999995261,999999999999995273,999999999999995333,999999999999995274,-59,0,3,116,12,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999995261,999999999999995273,999999999999995333,999999999999995329,-4,1,2,4,12,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999995261,999999999999995273,999999999999995333,999999999999995274,-59,0,4,128,12,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999995261,999999999999995273,999999999999995333,999999999999995329,-4,1,2,5,12,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999995231,999999999999995237,999999999999995261,999999999999995267,6,12,3,122,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999995231,999999999999995237,999999999999995261,999999999999995333,72,15,1,5,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999995231,999999999999995237,999999999999995261,999999999999995267,6,12,3,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999995231,999999999999995237,999999999999995261,999999999999995333,72,15,1,5,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999995231,999999999999995237,999999999999995261,999999999999995238,-23,0,5,122,6,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999995231,999999999999995237,999999999999995261,999999999999995261,0,1,4,5,6,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999995231,999999999999995237,999999999999995261,999999999999995238,-23,0,5,128,6,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999995231,999999999999995237,999999999999995261,999999999999995261,0,1,4,5,6,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999995149,999999999999995177,999999999999995231,999999999999995207,-24,9,1,100,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999995149,999999999999995177,999999999999995231,999999999999995273,42,13,1,7,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999995149,999999999999995177,999999999999995231,999999999999995207,-24,9,1,128,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999995149,999999999999995177,999999999999995231,999999999999995273,42,13,1,7,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999995149,999999999999995177,999999999999995231,999999999999995178,-53,0,2,100,28,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999995149,999999999999995177,999999999999995231,999999999999995221,-10,1,1,7,28,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999995149,999999999999995177,999999999999995231,999999999999995178,-53,0,2,128,28,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999995149,999999999999995177,999999999999995231,999999999999995221,-10,1,1,7,28,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999995131,999999999999995143,999999999999995149,999999999999995173,24,10,1,116,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999995131,999999999999995143,999999999999995149,999999999999995147,-2,14,2,8,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999995131,999999999999995143,999999999999995149,999999999999995173,24,10,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999995131,999999999999995143,999999999999995149,999999999999995147,-2,14,2,9,128,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999995131,999999999999995143,999999999999995149,999999999999995144,-5,0,3,116,12,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999995131,999999999999995143,999999999999995149,999999999999995177,28,1,2,8,12,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999995131,999999999999995143,999999999999995149,999999999999995144,-5,0,4,128,12,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999995131,999999999999995143,999999999999995149,999999999999995177,28,1,3,9,12,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999995083,999999999999995087,999999999999995131,999999999999995117,-14,11,2,124,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999995083,999999999999995087,999999999999995131,999999999999995117,-14,11,1,9,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999995083,999999999999995087,999999999999995131,999999999999995117,-14,11,2,128,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999995083,999999999999995087,999999999999995131,999999999999995117,-14,11,1,9,128,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999995083,999999999999995087,999999999999995131,999999999999995088,-43,0,6,124,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999995083,999999999999995087,999999999999995131,999999999999995117,-14,1,4,9,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999995083,999999999999995087,999999999999995131,999999999999995088,-43,0,6,128,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999995083,999999999999995087,999999999999995131,999999999999995117,-14,1,4,9,4,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999994849,999999999999994853,999999999999994897,999999999999994865,-32,14,4,124,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999994849,999999999999994853,999999999999994897,999999999999994969,72,17,1,4,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999994849,999999999999994853,999999999999994897,999999999999994979,82,11,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999994849,999999999999994853,999999999999994897,999999999999994979,82,11,1,5,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999994849,999999999999994853,999999999999994897,999999999999994854,-43,0,5,124,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999994849,999999999999994853,999999999999994897,999999999999994871,-26,1,4,4,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999994849,999999999999994853,999999999999994897,999999999999994854,-43,0,6,128,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999994849,999999999999994853,999999999999994897,999999999999994871,-26,1,5,5,4,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999994837,999999999999994841,999999999999994843,999999999999994871,28,12,1,124,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999994837,999999999999994841,999999999999994843,999999999999994871,28,12,1,6,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999994837,999999999999994841,999999999999994843,999999999999994871,28,12,2,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999994837,999999999999994841,999999999999994843,999999999999994871,28,12,1,7,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999994837,999999999999994841,999999999999994843,999999999999994842,-1,0,6,124,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999994837,999999999999994841,999999999999994843,999999999999994849,6,1,4,6,4,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999994837,999999999999994841,999999999999994843,999999999999994842,-1,0,6,128,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999994837,999999999999994841,999999999999994843,999999999999994849,6,1,5,7,4,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999994727,999999999999994739,999999999999994823,999999999999994769,-54,10,1,116,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999994727,999999999999994739,999999999999994823,999999999999994769,-54,10,1,11,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999994727,999999999999994739,999999999999994823,999999999999994769,-54,10,1,128,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999994727,999999999999994739,999999999999994823,999999999999994769,-54,10,1,11,128,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999994727,999999999999994739,999999999999994823,999999999999994740,-83,0,6,116,12,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999994727,999999999999994739,999999999999994823,999999999999994769,-54,1,3,11,12,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999994727,999999999999994739,999999999999994823,999999999999994740,-83,0,6,128,12,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999994727,999999999999994739,999999999999994823,999999999999994769,-54,1,3,11,12,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999994657,999999999999994661,999999999999994727,999999999999994767,40,11,1,124,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999994657,999999999999994661,999999999999994727,999999999999994769,42,13,1,6,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999994657,999999999999994661,999999999999994727,999999999999994767,40,11,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999994657,999999999999994661,999999999999994727,999999999999994769,42,13,1,7,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999994657,999999999999994661,999999999999994727,999999999999994662,-65,0,5,124,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999994657,999999999999994661,999999999999994727,999999999999994727,0,1,3,6,4,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999994657,999999999999994661,999999999999994727,999999999999994662,-65,0,5,128,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999994657,999999999999994661,999999999999994727,999999999999994727,0,1,4,7,4,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999994573,999999999999994577,999999999999994619,999999999999994593,-26,7,1,124,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999994573,999999999999994577,999999999999994619,999999999999994589,-30,9,1,9,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999994573,999999999999994577,999999999999994619,999999999999994593,-26,7,1,128,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999994573,999999999999994577,999999999999994619,999999999999994589,-30,9,1,9,128,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999994573,999999999999994577,999999999999994619,999999999999994578,-41,0,9,124,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999994573,999999999999994577,999999999999994619,999999999999994589,-30,1,6,9,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999994573,999999999999994577,999999999999994619,999999999999994578,-41,0,9,128,4,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999994573,999999999999994577,999999999999994619,999999999999994589,-30,1,6,9,4,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999994481,999999999999994507,999999999999994561,999999999999994525,-36,7,7,102,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999994481,999999999999994507,999999999999994561,999999999999994561,0,9,2,5,128,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999994481,999999999999994507,999999999999994561,999999999999994525,-36,7,7,128,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999994481,999999999999994507,999999999999994561,999999999999994561,0,9,3,8,128,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999994481,999999999999994507,999999999999994561,999999999999994508,-53,0,2,102,26,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999994481,999999999999994507,999999999999994561,999999999999994561,0,1,1,5,26,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999994481,999999999999994507,999999999999994561,999999999999994508,-53,0,2,128,26,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999994481,999999999999994507,999999999999994561,999999999999994561,0,1,1,8,26,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999994361,999999999999994373,999999999999994481,999999999999994463,-18,11,2,116,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999994361,999999999999994373,999999999999994481,999999999999994463,-18,11,1,5,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999994361,999999999999994373,999999999999994481,999999999999994463,-18,11,3,128,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999994361,999999999999994373,999999999999994481,999999999999994463,-18,11,1,5,128,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999994361,999999999999994373,999999999999994481,999999999999994374,-107,0,5,116,12,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999994361,999999999999994373,999999999999994481,999999999999994387,-94,1,4,5,12,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999994361,999999999999994373,999999999999994481,999999999999994374,-107,0,5,128,12,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999994361,999999999999994373,999999999999994481,999999999999994387,-94,1,4,5,12,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999994339,999999999999994349,999999999999994351,999999999999994451,100,9,1,118,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999994339,999999999999994349,999999999999994351,999999999999994361,10,12,3,7,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999994339,999999999999994349,999999999999994351,999999999999994451,100,9,2,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999994339,999999999999994349,999999999999994351,999999999999994361,10,12,3,7,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999994339,999999999999994349,999999999999994351,999999999999994350,-1,0,6,118,10,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999994339,999999999999994349,999999999999994351,999999999999994373,22,1,4,7,10,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999994339,999999999999994349,999999999999994351,999999999999994350,-1,0,6,128,10,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999994339,999999999999994349,999999999999994351,999999999999994373,22,1,4,7,10,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999994297,999999999999994313,999999999999994339,999999999999994415,76,9,1,112,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999994297,999999999999994313,999999999999994339,999999999999994339,0,12,2,8,128,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999994297,999999999999994313,999999999999994339,999999999999994415,76,9,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999994297,999999999999994313,999999999999994339,999999999999994339,0,12,2,9,128,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999994297,999999999999994313,999999999999994339,999999999999994314,-25,0,2,112,16,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999994297,999999999999994313,999999999999994339,999999999999994339,0,1,1,8,16,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999994297,999999999999994313,999999999999994339,999999999999994314,-25,0,3,128,16,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999994297,999999999999994313,999999999999994339,999999999999994339,0,1,2,9,16,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999994211,999999999999994219,999999999999994237,999999999999994225,-12,12,9,120,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999994211,999999999999994219,999999999999994237,999999999999994237,0,12,2,7,128,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999994211,999999999999994219,999999999999994237,999999999999994345,108,10,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999994211,999999999999994219,999999999999994237,999999999999994237,0,12,2,7,128,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999994211,999999999999994219,999999999999994237,999999999999994220,-17,0,7,120,8,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999994211,999999999999994219,999999999999994237,999999999999994237,0,1,5,7,8,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999994211,999999999999994219,999999999999994237,999999999999994220,-17,0,8,128,8,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999994211,999999999999994219,999999999999994237,999999999999994237,0,1,5,7,8,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999994193,999999999999994199,999999999999994211,999999999999994205,-6,10,2,122,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999994193,999999999999994199,999999999999994211,999999999999994219,8,11,2,8,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999994193,999999999999994199,999999999999994211,999999999999994325,114,8,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999994193,999999999999994199,999999999999994211,999999999999994219,8,11,2,8,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999994193,999999999999994199,999999999999994211,999999999999994200,-11,0,8,122,6,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999994193,999999999999994199,999999999999994211,999999999999994211,0,1,8,8,6,correct
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999994193,999999999999994199,999999999999994211,999999999999994200,-11,0,9,128,6,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999994193,999999999999994199,999999999999994211,999999999999994211,0,1,8,8,6,correct
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999994117,999999999999994163,999999999999994193,999999999999994213,20,10,1,82,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999994117,999999999999994163,999999999999994193,999999999999994183,-10,13,2,6,128,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999994117,999999999999994163,999999999999994193,999999999999994289,96,8,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999994117,999999999999994163,999999999999994193,999999999999994289,96,8,1,8,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999994117,999999999999994163,999999999999994193,999999999999994164,-29,0,1,82,46,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_anchor_bound,999999999999994117,999999999999994163,999999999999994193,999999999999994183,-10,2,1,6,46,selected_too_early
1000000000000000000,anchor_prefix_to_seed,all_integer_seed_bound,999999999999994117,999999999999994163,999999999999994193,999999999999994164,-29,0,1,128,46,selected_too_early
1000000000000000000,anchor_prefix_to_seed,visible_open_seed_bound,999999999999994117,999999999999994163,999999999999994193,999999999999994183,-10,2,2,8,46,selected_too_early
1000000000000000000,fixed_128_pre_shadow,all_integer_anchor_bound,999999999999994073,999999999999994093,999999999999994111,999999999999994143,32,11,2,108,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_anchor_bound,999999999999994073,999999999999994093,999999999999994111,999999999999994117,6,13,2,6,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,all_integer_seed_bound,999999999999994073,999999999999994093,999999999999994111,999999999999994213,102,9,1,128,128,selected_too_late
1000000000000000000,fixed_128_pre_shadow,visible_open_seed_bound,999999999999994073,999999999999994093,999999999999994111,999999999999994117,6,13,3,8,128,selected_too_late
1000000000000000000,anchor_prefix_to_seed,all_integer_anchor_bound,999999999999994073,999999999999994093,999999999999994111,999999999999994094,-17,0,3,108,20,selected_too_early
