scale,rule_id,anchor_p,seed_q0,true_q_for_audit_only,upper_bound,seed_least_factor_for_audit_only,seed_to_true_delta,least_factor_equals_seed_to_true_delta,selected_q,selected_delta_from_true,failure_mode,positions_checked,materialized_witness_count,did_evaluate,failure_reason,pure_pgs_eligible_input
1000000000000,visible_prime_residue_advance,999999998311,999999998381,999999998399,999999998439,84467,18,False,999999998399,0,correct,18,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999998311,999999998381,999999998399,999999998439,84467,18,False,999999998399,0,correct,18,0,True,,True
1000000000000,visible_integer_residue_advance,999999998311,999999998381,999999998399,999999998439,84467,18,False,999999998399,0,correct,18,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999998311,999999998381,999999998399,999999998439,84467,18,False,999999998399,0,correct,18,0,True,,True
1000000000000,materialized_witness_residue_advance,999999998311,999999998381,999999998399,999999998439,84467,18,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999998311,999999998381,999999998399,999999998439,84467,18,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999998311,999999998381,999999998399,999999998439,84467,18,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999998311,999999998381,999999998399,999999998439,84467,18,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999998311,999999998381,999999998399,999999998439,84467,18,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999998237,999999998243,999999998281,999999998365,133781,38,False,999999998279,-2,selected_too_early,36,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999998237,999999998243,999999998281,999999998365,133781,38,False,999999998279,-2,selected_too_early,36,0,True,,True
1000000000000,visible_integer_residue_advance,999999998237,999999998243,999999998281,999999998365,133781,38,False,999999998279,-2,selected_too_early,36,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999998237,999999998243,999999998281,999999998365,133781,38,False,999999998279,-2,selected_too_early,36,0,True,,True
1000000000000,materialized_witness_residue_advance,999999998237,999999998243,999999998281,999999998365,133781,38,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999998237,999999998243,999999998281,999999998365,133781,38,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999998237,999999998243,999999998281,999999998365,133781,38,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999998237,999999998243,999999998281,999999998365,133781,38,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999998237,999999998243,999999998281,999999998365,133781,38,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999998227,999999998233,999999998237,999999998355,92243,4,False,999999998237,0,correct,4,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999998227,999999998233,999999998237,999999998355,92243,4,False,999999998237,0,correct,4,0,True,,True
1000000000000,visible_integer_residue_advance,999999998227,999999998233,999999998237,999999998355,92243,4,False,999999998237,0,correct,4,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999998227,999999998233,999999998237,999999998355,92243,4,False,999999998237,0,correct,4,0,True,,True
1000000000000,materialized_witness_residue_advance,999999998227,999999998233,999999998237,999999998355,92243,4,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999998227,999999998233,999999998237,999999998355,92243,4,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999998227,999999998233,999999998237,999999998355,92243,4,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999998227,999999998233,999999998237,999999998355,92243,4,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999998227,999999998233,999999998237,999999998355,92243,4,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999998203,999999998209,999999998227,999999998331,99109,18,False,999999998227,0,correct,18,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999998203,999999998209,999999998227,999999998331,99109,18,False,999999998227,0,correct,18,0,True,,True
1000000000000,visible_integer_residue_advance,999999998203,999999998209,999999998227,999999998331,99109,18,False,999999998227,0,correct,18,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999998203,999999998209,999999998227,999999998331,99109,18,False,999999998227,0,correct,18,0,True,,True
1000000000000,materialized_witness_residue_advance,999999998203,999999998209,999999998227,999999998331,99109,18,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999998203,999999998209,999999998227,999999998331,99109,18,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999998203,999999998209,999999998227,999999998331,99109,18,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999998203,999999998209,999999998227,999999998331,99109,18,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999998203,999999998209,999999998227,999999998331,99109,18,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999998183,999999998189,999999998191,999999998311,27773,2,False,999999998191,0,correct,2,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999998183,999999998189,999999998191,999999998311,27773,2,False,999999998191,0,correct,2,0,True,,True
1000000000000,visible_integer_residue_advance,999999998183,999999998189,999999998191,999999998311,27773,2,False,999999998191,0,correct,2,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999998183,999999998189,999999998191,999999998311,27773,2,False,999999998191,0,correct,2,0,True,,True
1000000000000,materialized_witness_residue_advance,999999998183,999999998189,999999998191,999999998311,27773,2,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999998183,999999998189,999999998191,999999998311,27773,2,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999998183,999999998189,999999998191,999999998311,27773,2,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999998183,999999998189,999999998191,999999998311,27773,2,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999998183,999999998189,999999998191,999999998311,27773,2,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999998069,999999998089,999999998141,999999998197,70351,52,False,999999998099,-42,selected_too_early,10,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999998069,999999998089,999999998141,999999998197,70351,52,False,999999998099,-42,selected_too_early,10,0,True,,True
1000000000000,visible_integer_residue_advance,999999998069,999999998089,999999998141,999999998197,70351,52,False,999999998099,-42,selected_too_early,10,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999998069,999999998089,999999998141,999999998197,70351,52,False,999999998099,-42,selected_too_early,10,0,True,,True
1000000000000,materialized_witness_residue_advance,999999998069,999999998089,999999998141,999999998197,70351,52,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999998069,999999998089,999999998141,999999998197,70351,52,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999998069,999999998089,999999998141,999999998197,70351,52,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999998069,999999998089,999999998141,999999998197,70351,52,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999998069,999999998089,999999998141,999999998197,70351,52,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999998021,999999998027,999999998047,999999998149,12613,20,False,999999998033,-14,selected_too_early,6,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999998021,999999998027,999999998047,999999998149,12613,20,False,999999998033,-14,selected_too_early,6,0,True,,True
1000000000000,visible_integer_residue_advance,999999998021,999999998027,999999998047,999999998149,12613,20,False,999999998033,-14,selected_too_early,6,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999998021,999999998027,999999998047,999999998149,12613,20,False,999999998033,-14,selected_too_early,6,0,True,,True
1000000000000,materialized_witness_residue_advance,999999998021,999999998027,999999998047,999999998149,12613,20,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999998021,999999998027,999999998047,999999998149,12613,20,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999998021,999999998027,999999998047,999999998149,12613,20,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999998021,999999998027,999999998047,999999998149,12613,20,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999998021,999999998027,999999998047,999999998149,12613,20,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999997939,999999997949,999999998021,999999998067,75773,72,False,999999997951,-70,selected_too_early,2,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999997939,999999997949,999999998021,999999998067,75773,72,False,999999997951,-70,selected_too_early,2,0,True,,True
1000000000000,visible_integer_residue_advance,999999997939,999999997949,999999998021,999999998067,75773,72,False,999999997951,-70,selected_too_early,2,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999997939,999999997949,999999998021,999999998067,75773,72,False,999999997951,-70,selected_too_early,2,0,True,,True
1000000000000,materialized_witness_residue_advance,999999997939,999999997949,999999998021,999999998067,75773,72,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999997939,999999997949,999999998021,999999998067,75773,72,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999997939,999999997949,999999998021,999999998067,75773,72,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999997939,999999997949,999999998021,999999998067,75773,72,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999997939,999999997949,999999998021,999999998067,75773,72,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999997831,999999997849,999999997907,999999997959,77377,58,False,999999997861,-46,selected_too_early,12,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999997831,999999997849,999999997907,999999997959,77377,58,False,999999997861,-46,selected_too_early,12,0,True,,True
1000000000000,visible_integer_residue_advance,999999997831,999999997849,999999997907,999999997959,77377,58,False,999999997861,-46,selected_too_early,12,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999997831,999999997849,999999997907,999999997959,77377,58,False,999999997861,-46,selected_too_early,12,0,True,,True
1000000000000,materialized_witness_residue_advance,999999997831,999999997849,999999997907,999999997959,77377,58,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999997831,999999997849,999999997907,999999997959,77377,58,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999997831,999999997849,999999997907,999999997959,77377,58,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999997831,999999997849,999999997907,999999997959,77377,58,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999997831,999999997849,999999997907,999999997959,77377,58,False,,,no_selection,0,0,True,,False
1000000000000,visible_prime_residue_advance,999999997679,999999997699,999999997721,999999997807,794249,22,False,999999997721,0,correct,22,0,True,,True
1000000000000,visible_prime_residue_advance_wheel_open,999999997679,999999997699,999999997721,999999997807,794249,22,False,999999997721,0,correct,22,0,True,,True
1000000000000,visible_integer_residue_advance,999999997679,999999997699,999999997721,999999997807,794249,22,False,999999997721,0,correct,22,0,True,,True
1000000000000,visible_integer_residue_advance_wheel_open,999999997679,999999997699,999999997721,999999997807,794249,22,False,999999997721,0,correct,22,0,True,,True
1000000000000,materialized_witness_residue_advance,999999997679,999999997699,999999997721,999999997807,794249,22,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,materialized_witness_residue_advance_wheel_open,999999997679,999999997699,999999997721,999999997807,794249,22,False,,,no_selection,0,0,False,missing_materialized_candidate_rows,True
1000000000000,audit_q0_plus_least_factor,999999997679,999999997699,999999997721,999999997807,794249,22,False,,,no_selection,1,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime,999999997679,999999997699,999999997721,999999997807,794249,22,False,,,no_selection,0,0,True,,False
1000000000000,audit_least_factor_progression_visible_prime_wheel_open,999999997679,999999997699,999999997721,999999997807,794249,22,False,,,no_selection,0,0,True,,False
